Date_CL=F,Close_CL=F,Diff_CL=F
2012-09-07,96.41999816894531,0.009316438825720086
2012-09-10,96.54000091552734,0.0012445835808019279
2012-09-11,97.16999816894531,0.006525763905567139
2012-09-12,97.01000213623047,-0.0016465579472036973
2012-09-13,98.30999755859375,0.013400632859874584
2012-09-14,99.0,0.007018639594564169
2012-09-17,96.62000274658203,-0.024040376297151167
2012-09-18,95.29000091552734,-0.013765284550271262
2012-09-19,91.9800033569336,-0.03473604288794163
2012-09-20,91.87000274658203,-0.0011959187468683075
2012-09-21,92.88999938964844,0.011102608169937689
2012-09-24,91.93000030517578,-0.010334794819469417
2012-09-25,91.37000274658203,-0.006091564850807751
2012-09-26,89.9800033569336,-0.015212863608022986
2012-09-27,91.8499984741211,0.020782341047150155
2012-09-28,92.19000244140625,0.003701730788606916
2012-10-01,92.4800033569336,0.0031456872529280755
2012-10-02,91.88999938964844,-0.0063798004527313434
2012-10-03,88.13999938964844,-0.04080966399943675
2012-10-04,91.70999908447266,0.040503740861648874
2012-10-05,89.87999725341797,-0.01995422363235555
2012-10-08,89.33000183105469,-0.006119219394417175
2012-10-09,92.38999938964844,0.03425498148293982
2012-10-10,91.25,-0.012338991202289873
2012-10-11,92.06999969482422,0.008986298025470907
2012-10-12,91.86000061035156,-0.0022808633123571065
2012-10-15,91.8499984741211,-0.00010888456525159906
2012-10-16,92.08999633789062,0.002612932691960168
2012-10-17,92.12000274658203,0.0003258378747383883
2012-10-18,92.0999984741211,-0.00021715449266723752
2012-10-19,90.05000305175781,-0.022258365432430538
2012-10-22,88.7300033569336,-0.014658519157023542
2012-10-23,86.66999816894531,-0.023216557083870604
2012-10-24,85.7300033569336,-0.010845677072467419
2012-10-25,86.05000305175781,0.003732645308456517
2012-10-26,86.27999877929688,0.0026728148678940578
2012-10-31,86.23999786376953,-0.0004636174790598746
2012-11-01,87.08999633789062,0.009856197764102514
2012-11-02,84.86000061035156,-0.025605647276492616
2012-11-05,85.6500015258789,0.009309461581961997
2012-11-06,88.70999908447266,0.035726765955388595
2012-11-07,84.44000244140625,-0.048134333075580016
2012-11-08,85.08999633789062,0.007697701062188145
2012-11-09,86.06999969482422,0.011517257011529614
2012-11-12,85.56999969482422,-0.005809225069976054
2012-11-13,85.37999725341797,-0.0022204328863372202
2012-11-14,86.31999969482422,0.011009633071505265
2012-11-15,85.44999694824219,-0.01007880849927989
2012-11-16,86.66999816894531,0.014277369973952014
2012-11-19,89.27999877929688,0.030114234054371414
2012-11-20,86.75,-0.028337800334777286
2012-11-21,87.37999725341797,0.007262216177728709
2012-11-23,88.27999877929688,0.010299857566586246
2012-11-26,87.73999786376953,-0.00611691122558089
2012-11-27,87.18000030517578,-0.006382466061410574
2012-11-28,86.48999786376953,-0.007914687302028933
2012-11-29,88.06999969482422,0.01826802948409534
2012-11-30,88.91000366210938,0.00953791268531723
2012-12-03,89.08999633789062,0.002024436715414968
2012-12-04,88.5,-0.006622475722784293
2012-12-05,87.87999725341797,-0.007005680752339316
2012-12-06,86.26000213623047,-0.018434173507265283
2012-12-07,85.93000030517578,-0.003825664536079132
2012-12-10,85.55999755859375,-0.004305862274735062
2012-12-11,85.79000091552734,0.0026882113545654285
2012-12-12,86.7699966430664,0.011423192878899924
2012-12-13,85.88999938964844,-0.010141722801233821
2012-12-14,86.7300033569336,0.009779997360046533
2012-12-17,87.19999694824219,0.005419042697073939
2012-12-18,87.93000030517578,0.008371598422955095
2012-12-19,89.51000213623047,0.017968859610724808
2012-12-20,90.12999725341797,0.006926545664068806
2012-12-21,88.66000366210938,-0.01630970416181665
2012-12-24,88.61000061035156,-0.0005639865744690997
2012-12-26,90.9800033569336,0.026746447695037645
2012-12-27,90.87000274658203,-0.0012090635996132582
2012-12-28,90.80000305175781,-0.0007703278607731345
2012-12-31,91.81999969482422,0.011233442828024964
2013-01-02,93.12000274658203,0.014158168765830315
2013-01-03,92.91999816894531,-0.0021478154181440168
2013-01-04,93.08999633789062,0.0018295111095054661
2013-01-07,93.19000244140625,0.0010742948485316095
2013-01-08,93.1500015258789,-0.0004292404172056008
2013-01-09,93.0999984741211,-0.000536801405676024
2013-01-10,93.81999969482422,0.007733633002188212
2013-01-11,93.55999755859375,-0.0027712869012598285
2013-01-14,94.13999938964844,0.006199250173039461
2013-01-15,93.27999877929688,-0.009135336901713753
2013-01-16,94.23999786376953,0.010291585517105739
2013-01-17,95.48999786376953,0.013264007091839725
2013-01-18,95.55999755859375,0.0007330578740203375
2013-01-22,96.23999786376953,0.007115951470790138
2013-01-23,95.2300033569336,-0.010494539996412033
2013-01-24,95.94999694824219,0.007560575091129396
2013-01-25,95.87999725341797,-0.0007295434815071111
2013-01-28,96.44000244140625,0.0058406884024844175
2013-01-29,97.56999969482422,0.011717101045331413
2013-01-30,97.94000244140625,0.003792177387919482
2013-01-31,97.48999786376953,-0.0045946964102430154
2013-02-01,97.7699966430664,0.0028720769866887874
2013-02-04,96.16999816894531,-0.016364923075146254
2013-02-05,96.63999938964844,0.004887191740166719
2013-02-06,96.62000274658203,-0.00020691890720925254
2013-02-07,95.83000183105469,-0.008176370244983189
2013-02-08,95.72000122070312,-0.001147872359905544
2013-02-11,97.02999877929688,0.013685724424232548
2013-02-12,97.51000213623047,0.004946958290965364
2013-02-13,97.01000213623047,-0.005127679100052296
2013-02-14,97.30999755859375,0.0030924174389976855
2013-02-15,95.86000061035156,-0.014900801403977981
2013-02-19,96.66000366210938,0.008345535642229285
2013-02-20,94.45999908447266,-0.022760236853778593
2013-02-21,92.83999633789062,-0.017150145694298735
2013-02-22,93.12999725341797,0.003123663582147218
2013-02-25,93.11000061035156,-0.00021471753093682544
2013-02-26,92.62999725341797,-0.0051552288023530846
2013-02-27,92.76000213623047,0.0014034857677565071
2013-02-28,92.05000305175781,-0.00765415123028923
2013-03-01,90.68000030517578,-0.014883244988180055
2013-03-04,90.12000274658203,-0.006175535473192828
2013-03-05,90.81999969482422,0.007767387116160984
2013-03-06,90.43000030517578,-0.004294201618133986
2013-03-07,91.55999755859375,0.012495822731444672
2013-03-08,91.94999694824219,0.004259495413363901
2013-03-11,92.05999755859375,0.0011963090157955936
2013-03-12,92.54000091552734,0.005214027478417815
2013-03-13,92.5199966430664,-0.0002161689243898035
2013-03-14,93.02999877929688,0.005512344949578862
2013-03-15,93.44999694824219,0.004514653063058871
2013-03-18,93.73999786376953,0.0031032736757388157
2013-03-19,92.16000366210938,-0.016855069742548245
2013-03-20,92.95999908447266,0.008680505540086036
2013-03-21,92.44999694824219,-0.00548625367096911
2013-03-22,93.70999908447266,0.01362901219927437
2013-03-25,94.80999755859375,0.011738325524147442
2013-03-26,96.33999633789062,0.01613752577465588
2013-03-27,96.58000183105469,0.0024912341943870153
2013-03-28,97.2300033569336,0.006730187549757405
2013-04-01,97.06999969482422,-0.001645620246684576
2013-04-02,97.19000244140625,0.0012362495823561304
2013-04-03,94.44999694824219,-0.028192256655368952
2013-04-04,93.26000213623047,-0.012599204345806636
2013-04-05,92.69999694824219,-0.006004773484459602
2013-04-08,93.36000061035156,0.007119780839667911
2013-04-09,94.19999694824219,0.008997390021412421
2013-04-10,94.63999938964844,0.004670939019753906
2013-04-11,93.51000213623047,-0.011939954149466803
2013-04-12,91.29000091552734,-0.023740788899447418
2013-04-15,88.70999908447266,-0.028261603737325225
2013-04-16,88.72000122070312,0.00011275094503093719
2013-04-17,86.68000030517578,-0.022993698010131514
2013-04-18,87.7300033569336,0.012113556161295058
2013-04-19,88.01000213623047,0.0031915965870614738
2013-04-22,88.76000213623047,0.008521758684189917
2013-04-23,89.18000030517578,0.004731840455576952
2013-04-24,91.43000030517578,0.025229872082310534
2013-04-25,93.63999938964844,0.02417148722625062
2013-04-26,93.0,-0.006834679558094803
2013-04-29,94.5,0.016129032258064502
2013-04-30,93.45999908447266,-0.011005300693410991
2013-05-01,91.02999877929688,-0.026000431510591615
2013-05-02,93.98999786376953,0.03251674309750574
2013-05-03,95.61000061035156,0.017235905770846882
2013-05-06,96.16000366210938,0.00575256822766157
2013-05-07,95.62000274658203,-0.005615649906013154
2013-05-08,96.62000274658203,0.010458062866304907
2013-05-09,96.38999938964844,-0.002380494208190531
2013-05-10,96.04000091552734,-0.003631066255185389
2013-05-13,95.16999816894531,-0.009058754042987283
2013-05-14,94.20999908447266,-0.010087202930995853
2013-05-15,94.30000305175781,0.0009553547198790646
2013-05-16,95.16000366210938,0.009119836506044754
2013-05-17,96.0199966430664,0.009037336568530119
2013-05-20,96.70999908447266,0.007186028593306304
2013-05-21,96.16000366210938,-0.0056870585003612195
2013-05-22,94.27999877929688,-0.019550798785517243
2013-05-23,94.25,-0.0003181881595809566
2013-05-24,94.1500015258789,-0.0010609917678631176
2013-05-28,95.01000213623047,0.009134366398445337
2013-05-29,93.12999725341797,-0.019787441748678747
2013-05-30,93.61000061035156,0.005154121884353158
2013-05-31,91.97000122070312,-0.017519489145982114
2013-06-03,93.44999694824219,0.016092157311028865
2013-06-04,93.30999755859375,-0.001498120858430596
2013-06-05,93.73999786376953,0.004608298322007487
2013-06-06,94.76000213623047,0.010881206482885597
2013-06-07,96.02999877929688,0.013402243715028739
2013-06-10,95.7699966430664,-0.0027075095234357915
2013-06-11,95.37999725341797,-0.004072250217382334
2013-06-12,95.87999725341797,0.005242189289139221
2013-06-13,96.69000244140625,0.008448114426280018
2013-06-14,97.8499984741211,0.011997062813374093
2013-06-17,97.7699966430664,-0.0008175966510193255
2013-06-18,98.44000244140625,0.006852877378996647
2013-06-19,98.23999786376953,-0.002031740884563371
2013-06-20,95.4000015258789,-0.028908758139723045
2013-06-21,93.69000244140625,-0.01792451841846976
2013-06-24,95.18000030517578,0.01590348836527533
2013-06-25,95.31999969482422,0.0014708908300016255
2013-06-26,95.5,0.0018883792042809766
2013-06-27,97.05000305175781,0.01623039844772589
2013-06-28,96.55999755859375,-0.0050490002859941985
2013-07-01,97.98999786376953,0.01480944843964016
2013-07-02,99.5999984741211,0.01643025457138858
2013-07-03,101.23999786376953,0.01646585757804564
2013-07-05,103.22000122070312,0.01955752073007666
2013-07-08,103.13999938964844,-0.0007750613263763917
2013-07-09,103.52999877929688,0.0037812622838504506
2013-07-10,106.5199966430664,0.028880497430928687
2013-07-11,104.91000366210938,-0.015114467064356818
2013-07-12,105.94999694824219,0.009913194641403278
2013-07-15,106.31999969482422,0.0034922393321330514
2013-07-16,106.0,-0.003009778929107698
2013-07-17,106.4800033569336,0.004528333555977371
2013-07-18,108.04000091552734,0.014650615227391084
2013-07-19,108.05000305175781,0.00009257808354035113
2013-07-22,106.91000366210938,-0.010550665038874252
2013-07-23,107.2300033569336,0.002993168869730667
2013-07-24,105.38999938964844,-0.017159413500719478
2013-07-25,105.48999786376953,0.0009488421548555781
2013-07-26,104.69999694824219,-0.007488870333920761
2013-07-29,104.55000305175781,-0.0014326065029258706
2013-07-30,103.08000183105469,-0.014060269515012824
2013-07-31,105.02999877929688,0.01891731580911471
2013-08-01,107.88999938964844,0.027230321275746983
2013-08-02,106.94000244140625,-0.008805236385359905
2013-08-05,106.55999755859375,-0.0035534400050225567
2013-08-06,105.30000305175781,-0.011824273045268341
2013-08-07,104.37000274658203,-0.008831911474101894
2013-08-08,103.4000015258789,-0.009293869839769542
2013-08-09,105.97000122070312,0.024854928983545577
2013-08-12,106.11000061035156,0.0013211228464258262
2013-08-13,106.83000183105469,0.006785422830662746
2013-08-14,106.8499984741211,0.00018718190324507056
2013-08-15,107.33000183105469,0.004492310377054887
2013-08-16,107.45999908447266,0.001211192128950156
2013-08-19,107.0999984741211,-0.0033500894604379106
2013-08-20,104.97000122070312,-0.01988792982039722
2013-08-21,103.8499984741211,-0.010669741198032212
2013-08-22,105.02999877929688,0.01136254523364122
2013-08-23,106.41999816894531,0.013234308348125223
2013-08-26,105.91999816894531,-0.004698365049830566
2013-08-27,109.01000213623047,0.029172998684880325
2013-08-28,110.0999984741211,0.009999048862768145
2013-08-29,108.80000305175781,-0.011807406361307504
2013-08-30,107.6500015258789,-0.010569866669322026
2013-09-03,108.54000091552734,0.008267527886978154
2013-09-04,107.2300033569336,-0.0120692606186108
2013-09-05,108.37000274658203,0.010631347141282443
2013-09-06,110.52999877929688,0.019931678305535216
2013-09-09,109.5199966430664,-0.009137810073147734
2013-09-10,107.38999938964844,-0.019448478074372
2013-09-11,107.55999755859375,0.0015829981368051804
2013-09-12,108.5999984741211,0.009669030672493362
2013-09-13,108.20999908447266,-0.0035911546512716885
2013-09-16,106.58999633789062,-0.014970915444860067
2013-09-17,105.41999816894531,-0.01097662265825039
2013-09-18,108.06999969482422,0.025137559968764434
2013-09-19,106.38999938964844,-0.015545482649392817
2013-09-20,104.68000030517578,-0.016072930672833885
2013-09-23,103.58999633789062,-0.010412724150816288
2013-09-24,103.12999725341797,-0.004440574386857077
2013-09-25,102.66000366210938,-0.0045572927744165215
2013-09-26,103.02999877929688,0.0036040824468046573
2013-09-27,102.87000274658203,-0.0015529072562406876
2013-09-30,102.33000183105469,-0.005249352591713441
2013-10-01,102.04000091552734,-0.0028339774292795994
2013-10-02,104.0999984741211,0.02018813739818648
2013-10-03,103.30999755859375,-0.00758886577432305
2013-10-04,103.83999633789062,0.005130178993531409
2013-10-07,103.02999877929688,-0.007800439013480487
2013-10-08,103.48999786376953,0.004464710180750675
2013-10-09,101.61000061035156,-0.018165980212819455
2013-10-10,103.01000213623047,0.013778186374071133
2013-10-11,102.0199966430664,-0.009610770533280633
2013-10-14,102.41000366210938,0.0038228487735347816
2013-10-15,101.20999908447266,-0.011717649982671663
2013-10-16,102.29000091552734,0.010670900512046222
2013-10-17,100.66999816894531,-0.015837351960919954
2013-10-18,100.80999755859375,0.001390676390134571
2013-10-21,99.22000122070312,-0.015772208872105842
2013-10-22,97.80000305175781,-0.014311612089045411
2013-10-23,96.86000061035156,-0.009611476606077196
2013-10-24,97.11000061035156,0.002581044790673781
2013-10-25,97.8499984741211,0.007620202441751989
2013-10-28,98.68000030517578,0.008482389821132141
2013-10-29,98.19999694824219,-0.0048642415428571395
2013-10-30,96.7699966430664,-0.014562121686515828
2013-10-31,96.37999725341797,-0.004030168473467488
2013-11-01,94.61000061035156,-0.018364771669503566
2013-11-04,94.62000274658203,0.00010571965083960855
2013-11-05,93.37000274658203,-0.013210737304117814
2013-11-06,94.80000305175781,0.015315414620442835
2013-11-07,94.19999694824219,-0.00632917810338085
2013-11-08,94.5999984741211,0.004246300836917127
2013-11-11,95.13999938964844,0.005708255013080921
2013-11-12,93.04000091552734,-0.02207271902031971
2013-11-13,93.87999725341797,0.009028335443088231
2013-11-14,93.76000213623047,-0.0012781755506828807
2013-11-15,93.83999633789062,0.0008531804590183878
2013-11-18,93.02999877929688,-0.008631687875148453
2013-11-19,93.33999633789062,0.0033322322117748104
2013-11-20,93.33000183105469,-0.00010707635770368373
2013-11-21,95.44000244140625,0.022607956380104488
2013-11-22,94.83999633789062,-0.006286736045338914
2013-11-25,94.08999633789062,-0.007908055978070094
2013-11-26,93.68000030517578,-0.004357488029253287
2013-11-27,92.30000305175781,-0.014730969779274461
2013-11-29,92.72000122070312,0.004550359209736898
2013-12-02,93.81999969482422,0.011863658969360369
2013-12-03,96.04000091552734,0.023662345213433245
2013-12-04,97.19999694824219,0.012078259284223902
2013-12-05,97.37999725341797,0.0018518550496624542
2013-12-06,97.6500015258789,0.002772687205548907
2013-12-09,97.33999633789062,-0.003174656253396191
2013-12-10,98.51000213623047,0.01201978469650311
2013-12-11,97.44000244140625,-0.010861838103957244
2013-12-12,97.5,0.0006157384758875839
2013-12-13,96.5999984741211,-0.009230784880809306
2013-12-16,97.4800033569336,0.009109781539471173
2013-12-17,97.22000122070312,-0.002667235610142926
2013-12-18,97.80000305175781,0.005965869407242641
2013-12-19,98.7699966430664,0.009918134570969794
2013-12-20,99.31999969482422,0.005568523544102311
2013-12-23,98.91000366210938,-0.0041280309502076395
2013-12-24,99.22000122070312,0.0031341375706823715
2013-12-26,99.55000305175781,0.0033259607639051225
2013-12-27,100.31999969482422,0.007734772671639911
2013-12-30,99.29000091552734,-0.010267132998705741
2013-12-31,98.41999816894531,-0.00876223928451969
2014-01-02,95.44000244140625,-0.03027835585226979
2014-01-03,93.95999908447266,-0.015507159671776183
2014-01-06,93.43000030517578,-0.0056406852326637
2014-01-07,93.66999816894531,0.002568745188757493
2014-01-08,92.33000183105469,-0.014305501911869078
2014-01-09,91.66000366210938,-0.0072565596843729985
2014-01-10,92.72000122070312,0.011564450319042852
2014-01-13,91.80000305175781,-0.00992232697188411
2014-01-14,92.58999633789062,0.008605591066128904
2014-01-15,94.16999816894531,0.017064498256256
2014-01-16,93.95999908447266,-0.002229999878474165
2014-01-17,94.37000274658203,0.004363597978973788
2014-01-21,94.98999786376953,0.006569832564829126
2014-01-22,96.7300033569336,0.018317775895305255
2014-01-23,97.31999969482422,0.0060994140123571405
2014-01-24,96.63999938964844,-0.006987261686273394
2014-01-27,95.72000122070312,-0.009519848662621788
2014-01-28,97.41000366210938,0.017655687629062777
2014-01-29,97.36000061035156,-0.0005133256326655955
2014-01-30,98.2300033569336,0.008935936124979227
2014-01-31,97.48999786376953,-0.007533395784128594
2014-02-03,96.43000030517578,-0.010872885237672936
2014-02-04,97.19000244140625,0.007881386848753058
2014-02-05,97.37999725341797,0.001954880206184395
2014-02-06,97.83999633789062,0.004723753311222323
2014-02-07,99.87999725341797,0.020850378085483623
2014-02-10,100.05999755859375,0.001802165700095948
2014-02-11,99.94000244140625,-0.001199231662155853
2014-02-12,100.37000274658203,0.00430258449741272
2014-02-13,100.3499984741211,-0.00019930528956391136
2014-02-14,100.30000305175781,-0.0004982104945041588
2014-02-18,102.43000030517578,0.021236263096809926
2014-02-19,103.30999755859375,0.00859120619736542
2014-02-20,102.91999816894531,-0.003775040159373244
2014-02-21,102.19999694824219,-0.006995736819983445
2014-02-24,102.81999969482422,0.006066563259253588
2014-02-25,101.83000183105469,-0.009628456202177671
2014-02-26,102.58999633789062,0.007463365345871553
2014-02-27,102.4000015258789,-0.0018519818578212055
2014-02-28,102.58999633789062,0.001855418058404057
2014-03-03,104.91999816894531,0.022711783938275998
2014-03-04,103.33000183105469,-0.015154368715584288
2014-03-05,101.44999694824219,-0.018194182226826228
2014-03-06,101.55999755859375,0.0010842840183393765
2014-03-07,102.58000183105469,0.010043366453139857
2014-03-10,101.12000274658203,-0.014232784737879256
2014-03-11,100.02999877929688,-0.010779311092552368
2014-03-12,97.98999786376953,-0.020393891236851203
2014-03-13,98.19999694824219,0.0021430665277144545
2014-03-14,98.88999938964844,0.007026501658344619
2014-03-17,98.08000183105469,-0.008190894565609064
2014-03-18,99.69999694824219,0.016517078782053662
2014-03-19,100.37000274658203,0.006720218845018389
2014-03-20,99.43000030517578,-0.00936537227940104
2014-03-21,99.45999908447266,0.0003017075249400758
2014-03-24,99.5999984741211,0.0014075949219498618
2014-03-25,99.19000244140625,-0.004116426094337489
2014-03-26,100.26000213623047,0.010787374417661644
2014-03-27,101.27999877929688,0.010173515074141548
2014-03-28,101.66999816894531,0.0038507049205076527
2014-03-31,101.58000183105469,-0.0008851808745100609
2014-04-01,99.73999786376953,-0.018113840658768643
2014-04-02,99.62000274658203,-0.0012030792035047089
2014-04-03,100.29000091552734,0.006725538551225263
2014-04-04,101.13999938964844,0.00847540598625618
2014-04-07,100.44000244140625,-0.006921069334254182
2014-04-08,102.55999755859375,0.02110707950673585
2014-04-09,103.5999984741211,0.01014041478436245
2014-04-10,103.4000015258789,-0.0019304725018132185
2014-04-11,103.73999786376953,0.0032881656950993765
2014-04-14,104.05000305175781,0.002988289901406871
2014-04-15,103.75,-0.0028832584618818657
2014-04-16,103.76000213623047,0.00009640613234185302
2014-04-17,104.30000305175781,0.0052043263724914635
2014-04-21,104.37000274658203,0.0006711379940178563
2014-04-22,102.12999725341797,-0.02146215803599205
2014-04-23,101.44000244140625,-0.006756044556621488
2014-04-24,101.94000244140625,0.004929021963389735
2014-04-25,100.5999984741211,-0.013145025850429759
2014-04-28,100.83999633789062,0.00238566468598167
2014-04-29,101.27999877929688,0.004363372246979358
2014-04-30,99.73999786376953,-0.015205380470858954
2014-05-01,99.41999816894531,-0.0032083386973928985
2014-05-02,99.76000213623047,0.003419875010532536
2014-05-05,99.4800033569336,-0.0028067238702993436
2014-05-06,99.5,0.00020101168467645536
2014-05-07,100.7699966430664,0.012763785357451374
2014-05-08,100.26000213623047,-0.00506097572516917
2014-05-09,99.98999786376953,-0.0026930407611009954
2014-05-12,100.58999633789062,0.006000584927890129
2014-05-13,101.69999694824219,0.011034900594120378
2014-05-14,102.37000274658203,0.0065880611449853355
2014-05-15,101.5,-0.00849861017133835
2014-05-16,102.0199966430664,0.005123119636122331
2014-05-19,102.61000061035156,0.0057832188462951795
2014-05-20,102.44000244140625,-0.0016567407458738526
2014-05-21,104.06999969482422,0.01591172603056412
2014-05-22,103.73999786376953,-0.0031709602385162627
2014-05-23,104.3499984741211,0.005880090832010687
2014-05-27,104.11000061035156,-0.0022999316461805863
2014-05-28,102.72000122070312,-0.013351257146282602
2014-05-29,103.58000183105469,0.008372279985703779
2014-05-30,102.70999908447266,-0.008399331253160836
2014-06-02,102.47000122070312,-0.002336655300445911
2014-06-03,102.66000366210938,0.0018542250331101684
2014-06-04,102.63999938964844,-0.0001948594559452177
2014-06-05,102.4800033569336,-0.001558807810466356
2014-06-06,102.66000366210938,0.0017564432014005593
2014-06-09,104.41000366210938,0.017046560856941673
2014-06-10,104.3499984741211,-0.0005747072683042198
2014-06-11,104.4000015258789,0.00047918593664575404
2014-06-12,106.52999877929688,0.020402272244124164
2014-06-13,106.91000366210938,0.0035671161848014332
2014-06-16,106.9000015258789,-0.00009355659795950988
2014-06-17,106.36000061035156,-0.005051458445457735
2014-06-18,105.97000122070312,-0.0036667862674916174
2014-06-19,106.43000030517578,0.00434084249479838
2014-06-20,107.26000213623047,0.007798570221504875
2014-06-23,106.16999816894531,-0.010162259421743647
2014-06-24,106.02999877929688,-0.0013186341910419452
2014-06-25,106.5,0.004432719288070874
2014-06-26,105.83999633789062,-0.006197217484595119
2014-06-27,105.73999786376953,-0.000944807989239238
2014-06-30,105.37000274658203,-0.003499102748840466
2014-07-01,105.33999633789062,-0.0002847718317287029
2014-07-02,104.4800033569336,-0.008163973902168165
2014-07-03,104.05999755859375,-0.004019963484351963
2014-07-07,103.52999877929688,-0.005093203841355476
2014-07-08,103.4000015258789,-0.0012556481691369248
2014-07-09,102.29000091552734,-0.010735015415582527
2014-07-10,102.93000030517578,0.006256715064231644
2014-07-11,100.83000183105469,-0.02040220021271577
2014-07-14,100.91000366210938,0.0007934328037475513
2014-07-15,99.95999908447266,-0.009414374622537358
2014-07-16,101.19999694824219,0.012404940727557046
2014-07-17,103.19000244140625,0.019664086493815125
2014-07-18,103.12999725341797,-0.0005815019533733645
2014-07-21,104.58999633789062,0.01415688086255873
2014-07-22,104.41999816894531,-0.0016253769471040735
2014-07-23,103.12000274658203,-0.01244967865504043
2014-07-24,102.06999969482422,-0.010182341192699562
2014-07-25,102.08999633789062,0.00019591107207017622
2014-07-28,101.66999816894531,-0.004113999255668799
2014-07-29,100.97000122070312,-0.006884990270964675
2014-07-30,100.2699966430664,-0.0069327975554503984
2014-07-31,98.16999816894531,-0.020943438161232897
2014-08-01,97.87999725341797,-0.0029540686659509374
2014-08-04,98.29000091552734,0.004188840147265616
2014-08-05,97.37999725341797,-0.009258354396511348
2014-08-06,96.91999816894531,-0.004723753311222323
2014-08-07,97.33999633789062,0.0043334520932738485
2014-08-08,97.6500015258789,0.0031847667932118906
2014-08-11,98.08000183105469,0.004403484879227815
2014-08-12,97.37000274658203,-0.007238979111110266
2014-08-13,97.58999633789062,0.002259356938513868
2014-08-14,95.58000183105469,-0.020596317063858005
2014-08-15,97.3499984741211,0.018518483042038625
2014-08-18,96.41000366210938,-0.009655827701544384
2014-08-19,94.4800033569336,-0.020018672667412196
2014-08-20,96.06999969482422,0.016828919151111954
2014-08-21,93.95999908447266,-0.021963158291393614
2014-08-22,93.6500015258789,-0.003299250336465609
2014-08-25,93.3499984741211,-0.003203449512757417
2014-08-26,93.86000061035156,0.00546333309659186
2014-08-27,93.87999725341797,0.00021304754886397603
2014-08-28,94.55000305175781,0.007136832317232056
2014-08-29,95.95999908447266,0.01491270213860263
2014-09-02,92.87999725341797,-0.0320967263488966
2014-09-03,95.54000091552734,0.028639144495791635
2014-09-04,94.44999694824219,-0.01140887541176494
2014-09-05,93.29000091552734,-0.012281588885074468
2014-09-08,92.66000366210938,-0.0067531058766783225
2014-09-09,92.75,0.0009712533383745559
2014-09-10,91.66999816894531,-0.011644224593581498
2014-09-11,92.83000183105469,0.01265412550757894
2014-09-12,92.2699966430664,-0.006032588354435875
2014-09-15,92.91999816894531,0.007044559981868703
2014-09-16,94.87999725341797,0.021093404251999903
2014-09-17,94.41999816894531,-0.0048482198333547055
2014-09-18,93.06999969482422,-0.014297802375568214
2014-09-19,92.41000366210938,-0.007091393949489211
2014-09-22,91.5199966430664,-0.009631067890628175
2014-09-23,91.55999755859375,0.00043707295667139157
2014-09-24,92.80000305175781,0.013543092248015087
2014-09-25,92.52999877929688,-0.0029095287023896965
2014-09-26,93.54000091552734,0.010915402026963505
2014-09-29,94.56999969482422,0.011011318892620414
2014-09-30,91.16000366210938,-0.03605790466023939
2014-10-01,90.7300033569336,-0.004716984290277226
