_Date,_Mean-Oil-Stocks
2012-10-02,-0.001053919025660946
2012-10-03,-0.009289448850022872
2012-10-04,0.008365364398495223
2012-10-05,-0.0025875002088098877
2012-10-08,0.0006840476883799435
2012-10-09,0.0011075634638371922
2012-10-10,-0.015276550716514528
2012-10-11,0.0026854482314874703
2012-10-12,-0.006997289027813505
2012-10-15,0.002025940033591254
2012-10-16,0.02029977282639751
2012-10-17,0.00842254476831906
2012-10-18,-0.004118913503777175
2012-10-19,-0.015066475661894544
2012-10-22,-0.006372303805399053
2012-10-23,-0.013517829094401612
2012-10-24,-0.003467637954682084
2012-10-25,0.011551169107742005
2012-10-26,0.007453736703600865
2012-10-31,0.001105281899569881
2012-11-01,0.0019555409188653553
2012-11-02,-0.012415809672867257
2012-11-05,0.006157539072519018
2012-11-06,0.01853770297329072
2012-11-07,-0.023125809174102677
2012-11-08,-0.015294457108862139
2012-11-09,-0.008368761871126618
2012-11-12,-0.006766518584783221
2012-11-13,-0.00008644153654648971
2012-11-14,-0.011589494710052528
2012-11-15,-0.001297295515794758
2012-11-16,0.014260924784925638
2012-11-19,0.024561718522543036
2012-11-20,-0.0005702809407266742
2012-11-21,0.006413805072532891
2012-11-23,0.012108217501776897
2012-11-26,-0.010435470885302089
2012-11-27,-0.0029434916271349567
2012-11-28,0.010668727201202677
2012-11-29,0.0028653611300058965
2012-11-30,0.0010599301952426143
2012-12-03,-0.0039792751217775325
2012-12-04,-0.005535602599367602
2012-12-05,0.0038455987305633793
2012-12-06,0.004465377071157596
2012-12-07,0.0028320555138571977
2012-12-10,0.001063281360177415
2012-12-11,0.004736588354974096
2012-12-12,0.001717280091222508
2012-12-13,-0.00888632716987324
2012-12-14,0.002275915538045579
2012-12-17,0.009840001229368442
2012-12-18,0.015886016975887693
2012-12-19,-0.0019151548882657455
2012-12-20,0.01012489574465981
2012-12-21,-0.0036327174577630386
2012-12-24,-0.009597198938258755
2012-12-26,-0.006794438151810985
2012-12-27,-0.0019802720947653626
2012-12-28,-0.012964907954919974
2012-12-31,0.023119393867804133
2013-01-02,0.023852296139989414
2013-01-03,-0.0018215969207739935
2013-01-04,0.011641388853571586
2013-01-07,-0.0057896623580100115
2013-01-08,-0.0001768562892441733
2013-01-09,-0.0015199877360938206
2013-01-10,0.007698954214662999
2013-01-11,-0.0015969797040458384
2013-01-14,0.0016019679881128744
2013-01-15,0.005941499418196786
2013-01-16,0.004170208456160317
2013-01-17,0.0071828801757170034
2013-01-18,0.0048923535454128
2013-01-22,0.008776193796255568
2013-01-23,-0.0016440049838862963
2013-01-24,0.003817367000911842
2013-01-25,0.007515801900229185
2013-01-28,-1.2965167925001648e-6
2013-01-29,0.019309500742258092
2013-01-30,0.0006851834318008972
2013-01-31,-0.002818900886689064
2013-02-01,0.008764123324554646
2013-02-04,-0.006775394490569159
2013-02-05,0.013221992567065707
2013-02-06,0.0026674669700592346
2013-02-07,-0.0005239165837216259
2013-02-08,0.010004820800192863
2013-02-11,-0.002836584361463071
2013-02-12,-0.0015115173833998667
2013-02-13,0.003431652342923553
2013-02-14,-0.002121563952076392
2013-02-15,-0.01336653113749385
2013-02-19,0.01426224298726439
2013-02-20,-0.026677632193497947
2013-02-21,-0.0062582891121567286
2013-02-22,0.016519752524785523
2013-02-25,-0.02434644013933747
2013-02-26,0.006305631158418604
2013-02-27,0.019166411414573852
2013-02-28,0.0006911762135377031
2013-03-01,0.004113675977688848
2013-03-04,0.004523928162596243
2013-03-05,0.005522432020262415
2013-03-06,0.0035824571989584025
2013-03-07,0.010806157943441669
2013-03-08,0.004598232274309583
2013-03-11,-0.0003471919247742307
2013-03-12,0.0009761901903920003
2013-03-13,-0.007463616375145879
2013-03-14,0.01634994539547774
2013-03-15,-0.0013535728399346285
2013-03-18,-0.0006836127222821878
2013-03-19,-0.006676460679956642
2013-03-20,0.010440594948960116
2013-03-21,-0.004058082303969719
2013-03-22,0.0061764448774066505
2013-03-25,-0.003707657145845223
2013-03-26,0.009872171903840038
2013-03-27,0.002416234209428251
2013-03-28,0.005759190101951274
2013-04-01,-0.000589474342117822
2013-04-02,-0.011146423975620096
2013-04-03,-0.02659581906009806
2013-04-04,0.000287728260359781
2013-04-05,0.005979433258091092
2013-04-08,0.014348582881829488
2013-04-09,0.008535349088770072
2013-04-10,0.0036288788648882325
2013-04-11,-0.004823846515978221
2013-04-12,-0.011328164842608396
2013-04-15,-0.03977835582662815
2013-04-16,0.018975267536680464
2013-04-17,-0.017746017973563618
2013-04-18,0.008220424552177174
2013-04-19,0.0033449450346074347
2013-04-22,0.00996536908227461
2013-04-23,0.0093619710539313
2013-04-24,0.011921476562531235
2013-04-25,0.0013809576465239938
2013-04-26,-0.005718630749354928
2013-04-29,0.012868662736052259
2013-04-30,-0.004526973987728615
2013-05-01,-0.02148656731333796
2013-05-02,0.013305654518015306
2013-05-03,0.017277010975459122
2013-05-06,0.009982012421376496
2013-05-07,0.006013106222383338
2013-05-08,-0.0010391813857804587
2013-05-09,0.0019346435822264936
2013-05-10,0.0001152427664600451
2013-05-13,-0.004104287329938704
2013-05-14,0.013197307647232962
2013-05-15,0.0013099095324207212
2013-05-16,-0.008125532245707357
2013-05-17,0.0195815321331769
2013-05-20,0.01573145503079021
2013-05-21,-0.0031228658789345712
2013-05-22,-0.011961955649277023
2013-05-23,-0.002459959402865331
2013-05-24,-0.005013101623418545
2013-05-28,0.009521415663960637
2013-05-29,-0.004224096029005091
2013-05-30,-0.004412682736273025
2013-05-31,-0.01776976395056085
2013-06-03,0.005400066264560234
2013-06-04,-0.00872612997769335
2013-06-05,-0.01282763964934019
2013-06-06,0.011370106935792398
2013-06-07,0.01188712659168735
2013-06-10,-0.004889964049819877
2013-06-11,-0.014864595912573428
2013-06-12,-0.0079489309932328
2013-06-13,0.013533948587461056
2013-06-14,-0.008386976743209243
2013-06-17,0.009259013664376889
2013-06-18,0.005632438315220048
2013-06-19,-0.009480984462008457
2013-06-20,-0.03685892803238767
2013-06-21,-0.0026447517536645204
2013-06-24,-0.01396428778647924
2013-06-25,0.016962141344247738
2013-06-26,0.011059216362732785
2013-06-27,-0.0006922290698678502
2013-06-28,-0.0006916666921975845
2013-07-01,0.004417202125696944
2013-07-02,-0.0023325291765868145
2013-07-03,0.00023485683278484196
2013-07-05,0.0059983131990340305
2013-07-08,0.01033135809636814
2013-07-09,0.008912170741504716
2013-07-10,-0.00562983314722273
2013-07-11,0.015000063448051002
2013-07-12,0.004744033804884547
2013-07-15,-0.0015856097210876913
2013-07-16,-0.009251132113793891
2013-07-17,0.0023921950928701744
2013-07-18,0.00455270545551809
2013-07-19,0.007368646209611539
2013-07-22,0.0026634343969707958
2013-07-23,0.0015082141244034581
2013-07-24,-0.014861910331219261
2013-07-25,0.0232770974448623
2013-07-26,-0.0018249237971898664
2013-07-29,-0.005341356197661763
2013-07-30,-0.003215042427068988
2013-07-31,0.00826753080473388
2013-08-01,0.014423153675491995
2013-08-02,-0.007857897336525527
2013-08-05,0.0000385291626352526
2013-08-06,-0.000022962111337431385
2013-08-07,-0.006464322742443361
2013-08-08,0.007698403842398921
2013-08-09,-0.004559374098536549
2013-08-12,-0.00688343656621176
2013-08-13,-0.0012191173259643677
2013-08-14,-0.0034795376931584243
2013-08-15,-0.006792775917037687
2013-08-16,-0.0055224181834639995
2013-08-19,-0.013572407429865013
2013-08-20,0.013116467853484812
2013-08-21,-0.004775017539412896
2013-08-22,0.018000911413558696
2013-08-23,0.006718418795338692
2013-08-26,-0.0016784349069103495
2013-08-27,-0.0068937155233744956
2013-08-28,0.009992663331461241
2013-08-29,-0.0018283583954536626
2013-08-30,-0.0023718721978711285
2013-09-03,0.005314093644553708
2013-09-04,0.0008810248749871787
2013-09-05,-0.00040280241723934335
2013-09-06,0.0017431838078530298
2013-09-09,0.009264036344892182
2013-09-10,0.0023474962743361603
2013-09-11,0.0022163537114673524
2013-09-12,-0.0034863455087530324
2013-09-13,-0.000948490006587907
2013-09-16,-0.0048428564995869105
2013-09-17,0.00466809403814171
2013-09-18,0.016906038525684716
2013-09-19,0.0038295846428888503
2013-09-20,-0.007081602529857779
2013-09-23,-0.0038343932780563056
2013-09-24,0.0021417179415267468
2013-09-25,0.0018858492787802439
2013-09-26,0.0051064458549178555
2013-09-27,-0.0012804265060248528
2013-09-30,-0.005029045475580275
2013-10-01,0.00986327766488108
2013-10-02,-0.00211032993121694
2013-10-03,-0.004512038302286248
2013-10-04,0.005148159042453711
2013-10-07,-0.009850434183659482
2013-10-08,-0.011993733718201782
2013-10-09,-0.0011249492089380846
2013-10-10,0.023583315687646395
2013-10-11,0.013521133343334555
2013-10-14,0.003022856629590495
2013-10-15,-0.0029034791183834563
2013-10-16,0.016567198776790304
2013-10-17,0.006739295246680876
2013-10-18,0.008469780490447882
2013-10-21,0.002884043243013843
2013-10-22,0.007284038576454488
2013-10-23,-0.011412909262074037
2013-10-24,0.0044027680059421
2013-10-25,0.006277019237608973
2013-10-28,-0.002645045254240692
2013-10-29,0.005998268442029872
2013-10-30,-0.00499788075625431
2013-10-31,-0.007001609008446652
2013-11-01,-0.0041298349771842074
2013-11-04,0.01217787567960997
2013-11-05,-0.007957710325851958
2013-11-06,-0.005950421768841002
2013-11-07,-0.01653323882576441
2013-11-08,0.016255362094698276
2013-11-11,0.0036026353279873017
2013-11-12,-0.004538243683785785
2013-11-13,0.005858380853607907
2013-11-14,0.01234086093765828
2013-11-15,0.005585236024030105
2013-11-18,-0.008537224633541235
2013-11-19,-0.0010431457932042153
2013-11-20,0.0020567984663505353
2013-11-21,0.011542760980534994
2013-11-22,0.007686672613340097
2013-11-25,-0.001743154167322139
2013-11-26,-0.00013296328103569918
2013-11-27,-0.0014473335200092714
2013-11-29,-0.004275386666578858
2013-12-02,0.00655610318128165
2013-12-03,-0.0009578921467483283
2013-12-04,-0.008901523975597648
2013-12-05,0.0010834402678878096
2013-12-06,0.0014018148224455018
2013-12-09,-0.001177580232718023
2013-12-10,0.0009259954335255569
2013-12-11,-0.014694151469070401
2013-12-12,0.0024141537267352575
2013-12-13,-0.0008554289560712275
2013-12-16,0.0067992111014959266
2013-12-17,-0.0013099852018897545
2013-12-18,0.010003496750021846
2013-12-19,0.007184271401338742
2013-12-20,0.010716615142944036
2013-12-23,0.006255560669941697
2013-12-24,0.004222484044742518
2013-12-26,0.0036928272246915714
2013-12-27,0.002413211827579989
2013-12-30,-0.003341755792693945
2013-12-31,0.007410805637898352
2014-01-02,-0.012626512814707933
2014-01-03,-0.005495519653214195
2014-01-06,0.002358435359485466
2014-01-07,0.010899314059026674
2014-01-08,0.0005799726971274927
2014-01-09,-0.0003104655384659205
2014-01-10,-0.00004565464515519461
2014-01-13,-0.018468507286869246
2014-01-14,0.012440411305550824
2014-01-15,-0.002321899761238732
2014-01-16,0.004356018011099874
2014-01-17,-0.0058120720519098485
2014-01-21,0.011161714171443876
2014-01-22,0.005478622347525368
2014-01-23,-0.0038240870699541665
2014-01-24,-0.017375554068597417
2014-01-27,-0.008754678195967777
2014-01-28,0.012873502139660195
2014-01-29,-0.004366025623410194
2014-01-30,0.0014861583118555566
2014-01-31,-0.0020725089028011726
2014-02-03,-0.02090301753378059
2014-02-04,0.010482927692697578
2014-02-05,-0.009352273992954291
2014-02-06,0.012992603354825888
2014-02-07,0.01148996480473119
2014-02-10,-0.006719201626625838
2014-02-11,0.0156889179321571
2014-02-12,0.0014849838828508756
2014-02-13,0.011724483695881208
2014-02-14,0.008260271722679851
2014-02-18,0.008197503247571477
2014-02-19,-0.003246620141811161
2014-02-20,0.0021525843563828437
2014-02-21,-0.004493628998764825
2014-02-24,0.011194770892425654
2014-02-25,0.0010161277822765546
2014-02-26,-0.00642041780146035
2014-02-27,-0.006554190327930943
2014-02-28,-0.0003908875928245413
2014-03-03,-0.00006162318139210643
2014-03-04,0.013290647130302211
2014-03-05,-0.0006830976144651483
2014-03-06,0.007463880452753748
2014-03-07,-0.000816544700112711
2014-03-10,-0.0010339735887382971
2014-03-11,-0.008181625110022211
2014-03-12,0.003450559386065736
2014-03-13,-0.00530064271020692
2014-03-14,0.008905993659437159
2014-03-17,0.0029315747486626798
2014-03-18,0.006485355307145381
2014-03-19,-0.007992889588743885
2014-03-20,0.0034002990140877495
2014-03-21,-0.0011147069967248947
2014-03-24,-0.005683451123940132
2014-03-25,0.005758029648245094
2014-03-26,-0.0051864800740132845
2014-03-27,0.004295883823463557
2014-03-28,0.008928693366271523
2014-03-31,0.0013779817445472575
2014-04-01,0.014473805250093596
2014-04-02,0.0017987797489127377
2014-04-03,0.004156009119847509
2014-04-04,-0.007572360966716475
2014-04-07,-0.017629037134161668
2014-04-08,0.012444077678651064
2014-04-09,0.010836764726412143
2014-04-10,-0.015108548830718762
2014-04-11,-0.0025892729572531553
2014-04-14,0.009426859551153133
2014-04-15,0.011045316835985794
2014-04-16,0.015485149655626316
2014-04-17,0.008536649831721421
2014-04-21,0.006421054691474508
2014-04-22,0.0009469138153178532
2014-04-23,0.0028655743168193534
2014-04-24,0.00263672613425558
2014-04-25,-0.00987812269292552
2014-04-28,0.006647668178151073
2014-04-29,0.007586572716564354
2014-04-30,-0.002501090098340412
2014-05-01,0.000999515684112921
2014-05-02,0.0003421070811329141
2014-05-05,0.004486823909626884
2014-05-06,0.0007796288508225188
2014-05-07,0.010241270652510232
2014-05-08,-0.017836364586054376
2014-05-09,-0.00917270142645508
2014-05-12,0.0073574830379266225
2014-05-13,0.007861806969104176
2014-05-14,0.0015960464389151996
2014-05-15,-0.0066623393065511445
2014-05-16,0.00032166442146858154
2014-05-19,0.0013284299181532723
2014-05-20,-0.0015068196588969435
2014-05-21,0.008822364477824307
2014-05-22,0.005420104843639024
2014-05-23,-0.0009459778213911871
2014-05-27,0.0002144433666792974
2014-05-28,0.006528629898011641
2014-05-29,0.009477889379483559
2014-05-30,0.003599224600800241
2014-06-02,0.0005846334929830721
2014-06-03,0.0007148957874769565
2014-06-04,-0.0008225727269856367
2014-06-05,0.006511662401380546
2014-06-06,0.003654816212475496
2014-06-09,-0.00002562800112216231
2014-06-10,-0.004512815875789361
2014-06-11,0.0018386801449693374
2014-06-12,0.005417291822648139
2014-06-13,0.007393445500328365
2014-06-16,0.013587246583233478
2014-06-17,0.0019389005387447644
2014-06-18,0.006489355763293847
2014-06-19,0.016654009395735442
2014-06-20,0.002315591892378066
2014-06-23,0.004984147686618631
2014-06-24,-0.021894096527517656
2014-06-25,-0.001108701219218633
2014-06-26,0.0019285296661548286
2014-06-27,-0.0031207446773448048
2014-06-30,0.0007864734614850913
2014-07-01,0.0032037139491270517
2014-07-02,-0.0010384535080584605
2014-07-03,0.0003246168153402257
2014-07-07,-0.010836352325472925
2014-07-08,-0.003305551823533407
2014-07-09,0.008102133835918726
2014-07-10,-0.007062824632718785
2014-07-11,-0.0033876131104135
2014-07-14,0.0062426200948948
2014-07-15,-0.007007846277611991
2014-07-16,0.011579049547706948
2014-07-17,-0.01523120174748597
2014-07-18,0.009103344467341809
2014-07-21,-0.0028880968388139187
2014-07-22,0.008006566023173381
2014-07-23,0.007023559620620494
2014-07-24,0.0044879095185426975
2014-07-25,-0.007355141842548739
2014-07-28,-0.004868764765843405
2014-07-29,0.00069807333454829
2014-07-30,-0.006969913130836604
2014-07-31,-0.013769725429062726
2014-08-01,-0.010646470558428373
2014-08-04,0.021474157477839467
2014-08-05,-0.016926367836596387
2014-08-06,0.004246684782150789
2014-08-07,-0.005229135658361149
2014-08-08,0.0161740866623343
2014-08-11,0.005627156133352439
2014-08-12,-0.007388415468113622
2014-08-13,0.003633135711090673
2014-08-14,0.0017055281381425553
2014-08-15,0.009643656811666956
2014-08-18,0.003380275710641654
2014-08-19,0.009057650605899864
2014-08-20,0.0035861761073714368
2014-08-21,-0.00007140471911433466
2014-08-22,-0.0038389897196375727
2014-08-25,0.010505662881515046
2014-08-26,0.0019807943788331625
2014-08-27,0.0017345807220959149
2014-08-28,0.0028802712136077415
2014-08-29,0.006939031211668061
2014-09-02,-0.00825477512766841
2014-09-03,0.004370455682050915
2014-09-04,-0.012669385147596237
2014-09-05,0.007832157023488032
2014-09-08,-0.010077041283156854
2014-09-09,-0.0027222452826654864
2014-09-10,-0.0028660242478129546
2014-09-11,-0.0021591308713906584
2014-09-12,-0.016838599598235696
2014-09-15,0.004218503176514825
2014-09-16,0.01326845145140966
2014-09-17,-0.0026977731508669445
2014-09-18,-0.005468393536997111
2014-09-19,-0.0002833564024088871
2014-09-22,-0.018897631542329693
2014-09-23,-0.006131854898532893
2014-09-24,0.0052222696523819235
2014-09-25,-0.014740378790107672
2014-09-26,0.0120160201172775
2014-09-29,0.0037755413851271965
2014-09-30,-0.012648812406210913
2014-10-01,-0.0177136758008432
2014-10-02,-0.004601021164910134
2014-10-03,-0.004345312457253604
2014-10-06,-0.005248927497026226
2014-10-07,-0.015297209473936679
2014-10-08,0.008477550082822563
2014-10-09,-0.04522332115120422
2014-10-10,-0.016776984733057044
2014-10-13,-0.046281607318331364
2014-10-14,-0.014393813201166894
2014-10-15,0.022477856805953784
2014-10-16,0.03292126220983524
2014-10-17,0.0043462207899410315
2014-10-20,0.010006375793685648
2014-10-21,0.0316608909200119
2014-10-22,-0.024272386401875398
2014-10-23,0.01800434492357185
2014-10-24,-0.000198046527220432
2014-10-27,-0.018633457135363518
2014-10-28,0.025862503550226217
2014-10-29,0.002910936245177307
2014-10-30,-0.006040958357144123
2014-10-31,0.018942496016910396
2014-11-03,-0.01116217959634718
2014-11-04,-0.02588698161394307
2014-11-05,0.016947875080253947
2014-11-06,0.008293608083454149
2014-11-07,0.017068323474218647
2014-11-10,-0.01311895046946042
2014-11-11,0.005631303676099042
2014-11-12,-0.005490285015718886
2014-11-13,-0.020672078501250735
2014-11-14,0.013232895287228352
2014-11-17,-0.003075966234417813
2014-11-18,0.005638589231964068
2014-11-19,0.005761620381542755
2014-11-20,0.014617608235026086
2014-11-21,0.008692399978401502
2014-11-24,-0.006006541808785529
2014-11-25,-0.010350754012779134
2014-11-26,-0.0067594309440346945
2014-11-28,-0.07437714917120641
2014-12-01,-0.010802047159571004
2014-12-02,0.005174380566406169
2014-12-03,0.012662416485875896
2014-12-04,-0.01554789945189843
2014-12-05,-0.020452308467429087
2014-12-08,-0.05550717556179937
2014-12-09,0.014226574995904998
2014-12-10,-0.037277735168194194
2014-12-11,-0.0014324460911125103
2014-12-12,-0.014614948920804898
2014-12-15,-0.01900583167733493
2014-12-16,0.01264904763289725
2014-12-17,0.05928661647554472
2014-12-18,0.01848834322555168
2014-12-19,0.02409398278694441
2014-12-22,-0.008001358154030974
2014-12-23,0.015114331247747456
2014-12-24,-0.0059952921584384145
2014-12-26,0.0015794602574502649
2014-12-29,0.0038052864228188357
2014-12-30,-0.00640920669714562
2014-12-31,-0.0063415435002738
2015-01-02,0.011290441672247792
2015-01-05,-0.04764699014884616
2015-01-06,-0.022553188643474886
2015-01-07,0.0005027270957683183
2015-01-08,0.028303437758182032
2015-01-09,-0.004861975242919957
2015-01-12,-0.03463471537574481
2015-01-13,-0.011590908242933623
2015-01-14,0.006664100722329212
2015-01-15,-0.008736087795411957
2015-01-16,0.03394535583066403
2015-01-20,-0.003660774715483655
2015-01-21,0.02336144536585115
2015-01-22,0.003523496074360028
2015-01-23,0.003037769703004197
2015-01-26,0.016984084939544827
2015-01-27,0.005877778606940169
2015-01-28,-0.036991882825499166
2015-01-29,0.00197011413680806
2015-01-30,0.01532698241222639
2015-02-02,0.0337658402551507
2015-02-03,0.02931855484147379
2015-02-04,-0.016358536254105296
2015-02-05,0.017133959601159873
2015-02-06,0.003702312110855486
2015-02-09,-0.0005747990384703574
2015-02-10,0.0011078113148409174
2015-02-11,-0.007947276237947448
2015-02-12,0.014580799129849178
2015-02-13,0.018016708320729713
2015-02-17,0.006573774137583806
2015-02-18,-0.014610501834072037
2015-02-19,-0.00021340776642726766
2015-02-20,-0.000041399645258723604
2015-02-23,-0.003299442577447483
2015-02-24,0.002856147011595353
2015-02-25,0.014251984528476586
2015-02-26,-0.018360100138158374
2015-02-27,-0.0008232227447855373
2015-03-02,-0.017208861031289217
2015-03-03,0.009442899895856763
2015-03-04,-0.006329088181059085
2015-03-05,-0.004529489296969409
2015-03-06,-0.01755497985517691
2015-03-09,-0.008699367583745607
2015-03-10,-0.014880447844999714
2015-03-11,0.003864477004388814
2015-03-12,-0.006682003616970429
2015-03-13,-0.007068888820534178
2015-03-16,0.009120695931046799
2015-03-17,-0.001251508378367951
2015-03-18,0.03595035202686935
2015-03-19,-0.017462286105976225
2015-03-20,0.009707983011416071
2015-03-23,-0.000732802298522651
2015-03-24,-0.0065950254862061535
2015-03-25,0.009309032982406462
2015-03-26,0.00479112796253262
2015-03-27,-0.00884953260193938
2015-03-30,0.02100272194041826
2015-03-31,-0.005189668536924518
2015-04-01,0.00337187045048327
2015-04-02,0.0010123283658255943
2015-04-06,0.01802674461483493
2015-04-07,0.0017140306580215776
2015-04-08,-0.010175938814819943
2015-04-09,0.01436207192708328
2015-04-10,0.006424402154164556
2015-04-13,-0.013644021174067947
2015-04-14,0.020205670425963218
2015-04-15,0.021720107561540764
2015-04-16,-0.0012008634113502281
2015-04-17,-0.011588006558316035
2015-04-20,0.004832913461717696
2015-04-21,-0.010771660941802721
2015-04-22,0.007339216556061619
2015-04-23,0.006721171992261271
2015-04-24,-0.002209881126028416
2015-04-27,-0.005301151507332282
2015-04-28,0.004682474815593261
2015-04-29,0.011287788949679065
2015-04-30,-0.0045533988625077225
2015-05-01,0.005391448645750127
2015-05-04,-0.0054155423707438755
2015-05-05,-0.01090424133082681
2015-05-06,-0.007688989881836421
2015-05-07,-0.0061220449356995665
2015-05-08,0.014783666813453564
2015-05-11,-0.017104684376623523
2015-05-12,0.003449103219016402
2015-05-13,-0.0024425418984165698
2015-05-14,0.0031370656174916542
2015-05-15,0.004259979163133656
2015-05-18,0.002286378933675957
2015-05-19,-0.013452722155389873
2015-05-20,-0.0002714325172676381
2015-05-21,0.0070098973373092
2015-05-22,-0.003766972398858671
2015-05-26,-0.016040464275410338
2015-05-27,-0.002328779749676745
2015-05-28,-0.008435806146242708
2015-05-29,-0.001083878161973607
2015-06-01,-0.004927266790972537
2015-06-02,0.005562552884033521
2015-06-03,-0.011473439776552102
2015-06-04,-0.016448975846936654
2015-06-05,0.010539117537558531
2015-06-08,-0.009339575422360366
2015-06-09,0.0010032062543187715
2015-06-10,0.012923159438229257
2015-06-11,-0.002264263572216235
2015-06-12,-0.00974885524567328
2015-06-15,0.003440848761860895
2015-06-16,0.005609076470315379
2015-06-17,-0.001711183874342941
2015-06-18,-0.0006496001241409801
2015-06-19,-0.010909257542826086
2015-06-22,0.017133175664959022
2015-06-23,0.007297735714197016
2015-06-24,-0.007732090426073164
2015-06-25,-0.01512948058744539
2015-06-26,0.002989912747147059
2015-06-29,-0.01974406534672461
2015-06-30,0.01023010465907589
2015-07-01,-0.0164425729701352
2015-07-02,0.006060965328546645
2015-07-06,-0.01941032000097072
2015-07-07,0.013071340419412334
2015-07-08,-0.02754955408101792
2015-07-09,0.00756396123340516
2015-07-10,0.0018750607581766072
2015-07-13,0.010579846504300628
2015-07-14,0.01208298568120362
2015-07-15,-0.0221170027255745
2015-07-16,-0.0028060289499893857
2015-07-17,-0.015059990522755052
2015-07-20,-0.02528737507518536
2015-07-21,-0.0024754526800199093
2015-07-22,-0.01516914643586379
2015-07-23,-0.0004906055769551138
2015-07-24,-0.021952541778285043
2015-07-27,-0.012927499317913926
2015-07-28,0.02706213146627957
2015-07-29,0.0151545187503484
2015-07-30,-0.011820439445478503
2015-07-31,-0.014247812230190296
2015-08-03,-0.024381693654617297
2015-08-04,-0.006346186235853743
2015-08-05,-0.0217854251429718
2015-08-06,0.01578548789449709
2015-08-07,-0.01683351698928751
2015-08-10,0.049700375862863445
2015-08-11,-0.0008374239279642601
2015-08-12,0.02089912292109745
2015-08-13,-0.01995328016298943
2015-08-14,-0.0030533834058358578
2015-08-17,0.00660314381377027
2015-08-18,-0.00524238681575306
2015-08-19,-0.029619268846863056
2015-08-20,-0.027872065526119306
2015-08-21,-0.03365587187359805
2015-08-24,-0.05504251965727965
2015-08-25,-0.014796233695926087
2015-08-26,0.03167071629327176
2015-08-27,0.054652532143837675
2015-08-28,0.029213209003438823
2015-08-31,0.01401671618691834
2015-09-01,-0.04001000664560243
2015-09-02,0.009950224256606485
2015-09-03,0.0009753419375216668
2015-09-04,-0.014839958852712465
2015-09-08,0.010938618948525736
2015-09-09,-0.01939179718754756
2015-09-10,0.004311370356532909
2015-09-11,-0.018748727036655057
2015-09-14,-0.01564996918454284
2015-09-15,0.015160360961753183
2015-09-16,0.032309520215451186
2015-09-17,0.001515000040309018
2015-09-18,-0.0273752395010378
2015-09-21,0.0033955585288454513
2015-09-22,-0.01878231743882779
2015-09-23,-0.028089627315326358
2015-09-24,0.001374406994975717
2015-09-25,-0.004174066187453608
2015-09-28,-0.050742285965947063
2015-09-29,-0.014563753744335245
2015-09-30,0.03956122117178537
2015-10-01,0.017923605916443316
2015-10-02,0.06021651296131139
2015-10-05,0.04011017562347225
2015-10-06,0.025406143299632963
2015-10-07,0.013174558504060149
2015-10-08,0.020320269771086374
2015-10-09,-0.0059755529168859
2015-10-12,-0.02364265078828257
2015-10-13,-0.018400470660960486
2015-10-14,0.00786428101568185
2015-10-15,0.0189361184157696
2015-10-16,0.002623145864370018
2015-10-19,-0.023309164435917698
2015-10-20,0.001329200780425278
2015-10-21,-0.025345824483271006
2015-10-22,0.000614097996310084
2015-10-23,-0.001790981598309857
2015-10-26,-0.03012520437462639
