_Date,_Mean-Oil-Stocks,_RollingVol
2012-09-07,0.01802877040197005,0.00793035072219108
2012-09-10,-0.00024933214735483694,0.007886482362181266
2012-09-11,0.012202815226933866,0.00816653998201292
2012-09-12,0.005144692364035451,0.008157825955056514
2012-09-13,0.014798927814487037,0.008296048977060499
2012-09-14,0.013195545226446457,0.008544350603673643
2012-09-17,-0.011587865413595471,0.009152877574064138
2012-09-18,-0.00951959751225708,0.009355497144986638
2012-09-19,-0.000722952743484731,0.009371224665785117
2012-09-20,0.0007195446322322043,0.009363282934949058
2012-09-21,0.0029046797267258903,0.009251616398179703
2012-09-24,-0.005775567439244622,0.009424221993450622
2012-09-25,-0.0108932612921469,0.009219966186881522
2012-09-26,-0.006525833142130501,0.009377890423371924
2012-09-27,0.015780911781376666,0.00982983467219234
2012-09-28,-0.0018891978429405782,0.009866534767892081
2012-10-01,0.00769352194299223,0.009804485794689729
2012-10-02,-0.001053919025660946,0.009615383862334827
2012-10-03,-0.009289448850022872,0.009856778406104157
2012-10-04,0.008365364398495223,0.009914673069866639
2012-10-05,-0.0025875002088098877,0.009845298980924786
2012-10-08,0.0006840476883799435,0.009071898525239508
2012-10-09,0.0011075634638371922,0.008315526490382155
2012-10-10,-0.015276550716514528,0.009012942519267066
2012-10-11,0.0026854482314874703,0.008636990539178036
2012-10-12,-0.006997289027813505,0.0086742346138468
2012-10-15,0.002025940033591254,0.007991960366845234
2012-10-16,0.02029977282639751,0.008713355408023345
2012-10-17,0.00842254476831906,0.008588329214130885
2012-10-18,-0.004118913503777175,0.008377653414757295
2012-10-19,-0.015066475661894544,0.00899274719860337
2012-10-22,-0.006372303805399053,0.009077440352959135
2012-10-23,-0.013517829094401612,0.00943330230322632
2012-10-24,-0.003467637954682084,0.009395877927567492
2012-10-25,0.011551169107742005,0.009529391378601272
2012-10-26,0.007453736703600865,0.0095635086501678
2012-10-31,0.001105281899569881,0.00892202172868184
2012-11-01,0.0019555409188653553,0.008928595212744427
2012-11-02,-0.012415809672867257,0.009109537143764437
2012-11-05,0.006157539072519018,0.009240604823345794
2012-11-06,0.01853770297329072,0.009902075477617154
2012-11-07,-0.023125809174102677,0.010930449576197872
2012-11-08,-0.015294457108862139,0.011348679000139203
2012-11-09,-0.008368761871126618,0.011428408074729186
2012-11-12,-0.006766518584783221,0.011451637005604084
2012-11-13,-0.00008644153654648971,0.01108399077525701
2012-11-14,-0.011589494710052528,0.011237374264134905
2012-11-15,-0.001297295515794758,0.011188507640372124
2012-11-16,0.014260924784925638,0.01169089602281187
2012-11-19,0.024561718522543036,0.012096612398264747
2012-11-20,-0.0005702809407266742,0.011904644267847516
2012-11-21,0.006413805072532891,0.012012266426434005
2012-11-23,0.012108217501776897,0.011913010487489403
2012-11-26,-0.010435470885302089,0.01204814550455014
2012-11-27,-0.0029434916271349567,0.011694289470934083
2012-11-28,0.010668727201202677,0.011861594790541581
2012-11-29,0.0028653611300058965,0.011635894546599189
2012-11-30,0.0010599301952426143,0.011535971537968245
2012-12-03,-0.0039792751217775325,0.011570144028133443
2012-12-04,-0.005535602599367602,0.011622371133499976
2012-12-05,0.0038455987305633793,0.011325956795783125
2012-12-06,0.004465377071157596,0.011291232549247729
2012-12-07,0.0028320555138571977,0.010562848527311734
2012-12-10,0.001063281360177415,0.009253000574665275
2012-12-11,0.004736588354974096,0.008554563849426289
2012-12-12,0.001717280091222508,0.008254498400551286
2012-12-13,-0.00888632716987324,0.008375081767134007
2012-12-14,0.002275915538045579,0.008361411505804836
2012-12-17,0.009840001229368442,0.007919260093190284
2012-12-18,0.015886016975887693,0.008299106955591566
2012-12-19,-0.0019151548882657455,0.008052252986756126
2012-12-20,0.01012489574465981,0.0067023247025645915
2012-12-21,-0.0036327174577630386,0.006800836974676308
2012-12-24,-0.009597198938258755,0.007194976258304831
2012-12-26,-0.006794438151810985,0.00701450153981702
2012-12-27,-0.0019802720947653626,0.006588103470356845
2012-12-28,-0.012964907954919974,0.007204886473762815
2012-12-31,0.023119393867804133,0.008410703892878438
2013-01-02,0.023852296139989414,0.009689899824403944
2013-01-03,-0.0018215969207739935,0.009726179995778956
2013-01-04,0.011641388853571586,0.009829302042337873
2013-01-07,-0.0057896623580100115,0.009839742941012706
2013-01-08,-0.0001768562892441733,0.009857115111401242
2013-01-09,-0.0015199877360938206,0.009886778413165997
2013-01-10,0.007698954214662999,0.009951982921093118
2013-01-11,-0.0015969797040458384,0.009987455363703488
2013-01-14,0.0016019679881128744,0.009975849001139932
2013-01-15,0.005941499418196786,0.01000426954244198
2013-01-16,0.004170208456160317,0.009677717361124905
2013-01-17,0.0071828801757170034,0.009714118833495638
2013-01-18,0.0048923535454128,0.009612984067934675
2013-01-22,0.008776193796255568,0.009276485536123437
2013-01-23,-0.0016440049838862963,0.009270125011973608
2013-01-24,0.003817367000911842,0.009129088127253411
2013-01-25,0.007515801900229185,0.009081287716694574
2013-01-28,-1.2965167925001648e-6,0.008667716155686766
2013-01-29,0.019309500742258092,0.008979524337187097
2013-01-30,0.0006851834318008972,0.00890364330866614
2013-01-31,-0.002818900886689064,0.008174840372004454
2013-02-01,0.008764123324554646,0.007191887724230441
2013-02-04,-0.006775394490569159,0.006173270049997715
2013-02-05,0.013221992567065707,0.006421615482818765
2013-02-06,0.0026674669700592346,0.006184359517311629
2013-02-07,-0.0005239165837216259,0.005905291866955279
2013-02-08,0.010004820800192863,0.00598620092374886
2013-02-11,-0.002836584361463071,0.006051838752004151
2013-02-12,-0.0015115173833998667,0.0061088442165432326
2013-02-13,0.003431652342923553,0.005995223777116521
2013-02-14,-0.002121563952076392,0.006114654945619703
2013-02-15,-0.01336653113749385,0.007090498423381982
2013-02-19,0.01426224298726439,0.007494496601711402
2013-02-20,-0.026677632193497947,0.00978824638497583
2013-02-21,-0.0062582891121567286,0.009907166548023785
2013-02-22,0.016519752524785523,0.010315709090897398
2013-02-25,-0.02434644013933747,0.011700459937459984
2013-02-26,0.006305631158418604,0.011745092669150952
2013-02-27,0.019166411414573852,0.012315730393244288
2013-02-28,0.0006911762135377031,0.012313313349095292
2013-03-01,0.004113675977688848,0.011661771975555941
2013-03-04,0.004523928162596243,0.011692215328320994
2013-03-05,0.005522432020262415,0.01170630835700453
2013-03-06,0.0035824571989584025,0.011596933376106275
2013-03-07,0.010806157943441669,0.011649161726432617
2013-03-08,0.004598232274309583,0.011384724083155304
2013-03-11,-0.0003471919247742307,0.011385597087301979
2013-03-12,0.0009761901903920003,0.011379517077765015
2013-03-13,-0.007463616375145879,0.011347413079195089
2013-03-14,0.01634994539547774,0.011811793575785582
2013-03-15,-0.0013535728399346285,0.011810046663587564
2013-03-18,-0.0006836127222821878,0.011807503862788978
2013-03-19,-0.006676460679956642,0.011906701340555019
2013-03-20,0.010440594948960116,0.011624939857701617
2013-03-21,-0.004058082303969719,0.011358009632787098
2013-03-22,0.0061764448774066505,0.009535965853501268
2013-03-25,-0.003707657145845223,0.00943733152599791
2013-03-26,0.009872171903840038,0.009075930859146169
2013-03-27,0.002416234209428251,0.006823579245646884
2013-03-28,0.005759190101951274,0.006814605841278242
2013-04-01,-0.000589474342117822,0.005917757009184299
2013-04-02,-0.011146423975620096,0.006613127375010832
2013-04-03,-0.02659581906009806,0.009005445786187661
2013-04-04,0.000287728260359781,0.00896805732382266
2013-04-05,0.005979433258091092,0.008980416365082847
2013-04-08,0.014348582881829488,0.009429115726729404
2013-04-09,0.008535349088770072,0.009330336257551143
2013-04-10,0.0036288788648882325,0.009315062619245806
2013-04-11,-0.004823846515978221,0.009394603636041509
2013-04-12,-0.011328164842608396,0.00974359500114904
2013-04-15,-0.03977835582662815,0.012888913743434264
2013-04-16,0.018975267536680464,0.013070257269771294
2013-04-17,-0.017746017973563618,0.013543746309747503
2013-04-18,0.008220424552177174,0.013712272883181047
2013-04-19,0.0033449450346074347,0.013696686530621009
2013-04-22,0.00996536908227461,0.013678162356204664
2013-04-23,0.0093619710539313,0.013834203318263018
2013-04-24,0.011921476562531235,0.014017303222800353
2013-04-25,0.0013809576465239938,0.013997614397025
2013-04-26,-0.005718630749354928,0.013872912816514671
2013-04-29,0.012868662736052259,0.01415784155502092
2013-04-30,-0.004526973987728615,0.014123445126000039
2013-05-01,-0.02148656731333796,0.01480807221905879
2013-05-02,0.013305654518015306,0.014971076695352322
2013-05-03,0.017277010975459122,0.01422584139294611
2013-05-06,0.009982012421376496,0.014334762470433792
2013-05-07,0.006013106222383338,0.014335210986407153
2013-05-08,-0.0010391813857804587,0.014076423837346887
2013-05-09,0.0019346435822264936,0.013984637716425143
2013-05-10,0.0001152427664600451,0.01397309857465055
2013-05-13,-0.004104287329938704,0.013960074902831089
2013-05-14,0.013197307647232962,0.013919552995314126
2013-05-15,0.0013099095324207212,0.010349009201659772
2013-05-16,-0.008125532245707357,0.01007125411834643
2013-05-17,0.0195815321331769,0.009612140072411396
2013-05-20,0.01573145503079021,0.009887172550023108
2013-05-21,-0.0031228658789345712,0.010023037192783578
2013-05-22,-0.011961955649277023,0.01051670585253045
2013-05-23,-0.002459959402865331,0.010497373483087215
2013-05-24,-0.005013101623418545,0.01041891100191069
2013-05-28,0.009521415663960637,0.010537826838974687
2013-05-29,-0.004224096029005091,0.010487547200871156
2013-05-30,-0.004412682736273025,0.010318976681211891
2013-05-31,-0.01776976395056085,0.011059455788883088
2013-06-03,0.005400066264560234,0.009865527229478187
2013-06-04,-0.00872612997769335,0.00981583289398101
2013-06-05,-0.01282763964934019,0.00958141093672161
2013-06-06,0.011370106935792398,0.00965487682847345
2013-06-07,0.01188712659168735,0.00990651677669483
2013-06-10,-0.004889964049819877,0.009964867817927887
2013-06-11,-0.014864595912573428,0.010450194038360597
2013-06-12,-0.0079489309932328,0.010562750579990244
2013-06-13,0.013533948587461056,0.010978744017205572
2013-06-14,-0.008386976743209243,0.01068318325956599
2013-06-17,0.009259013664376889,0.010904251325012609
2013-06-18,0.005632438315220048,0.010860869666301584
2013-06-19,-0.009480984462008457,0.010077776981382399
2013-06-20,-0.03685892803238767,0.011865923768969274
2013-06-21,-0.0026447517536645204,0.011867900022253809
2013-06-24,-0.01396428778647924,0.011940105507677535
2013-06-25,0.016962141344247738,0.012749509817995004
2013-06-26,0.011059216362732785,0.013091240163116333
2013-06-27,-0.0006922290698678502,0.012827503625040653
2013-06-28,-0.0006916666921975845,0.012831525379653567
2013-07-01,0.004417202125696944,0.012912728481146248
2013-07-02,-0.0023325291765868145,0.01244194044007521
2013-07-03,0.00023485683278484196,0.012352339063069488
2013-07-05,0.0059983131990340305,0.012359007914891319
2013-07-08,0.01033135809636814,0.012302869670133533
2013-07-09,0.008912170741504716,0.01220457159163277
2013-07-10,-0.00562983314722273,0.011946738954955724
2013-07-11,0.015000063448051002,0.012383139841045318
2013-07-12,0.004744033804884547,0.0119684090890801
2013-07-15,-0.0015856097210876913,0.011823081959583525
2013-07-16,-0.009251132113793891,0.011677495390686124
2013-07-17,0.0023921950928701744,0.011532006261387246
2013-07-18,0.00455270545551809,0.01140545995999314
2013-07-19,0.007368646209611539,0.011449868016699222
2013-07-22,0.0026634343969707958,0.011241566467066493
2013-07-23,0.0015082141244034581,0.007423954635119594
2013-07-24,-0.014861910331219261,0.008253236689462753
2013-07-25,0.0232770974448623,0.008604079265425744
2013-07-26,-0.0018249237971898664,0.008160050277035683
2013-07-29,-0.005341356197661763,0.008136057300835296
2013-07-30,-0.003215042427068988,0.008196844253821068
2013-07-31,0.00826753080473388,0.008272646018879552
2013-08-01,0.014423153675491995,0.00864797310997297
2013-08-02,-0.007857897336525527,0.00888664444458566
2013-08-05,0.0000385291626352526,0.008889369748984372
2013-08-06,-0.000022962111337431385,0.008876414643018825
2013-08-07,-0.006464322742443361,0.008888501701267058
2013-08-08,0.007698403842398921,0.008845174337546446
2013-08-09,-0.004559374098536549,0.008806189729109687
2013-08-12,-0.00688343656621176,0.008459000086368596
2013-08-13,-0.0012191173259643677,0.008418176852598573
2013-08-14,-0.0034795376931584243,0.008449223672352249
2013-08-15,-0.006792775917037687,0.00833195099106699
2013-08-16,-0.0055224181834639995,0.008414082369640977
2013-08-19,-0.013572407429865013,0.008832221092607662
2013-08-20,0.013116467853484812,0.009162472356015078
2013-08-21,-0.004775017539412896,0.009178069474505316
2013-08-22,0.018000911413558696,0.010012974584845511
2013-08-23,0.006718418795338692,0.009540953996338543
2013-08-26,-0.0016784349069103495,0.008134897884620072
2013-08-27,-0.0068937155233744956,0.008253293777755587
2013-08-28,0.009992663331461241,0.008465756015043659
2013-08-29,-0.0018283583954536626,0.008443926847243663
2013-08-30,-0.0023718721978711285,0.008269026462575494
2013-09-03,0.005314093644553708,0.007712378501762288
2013-09-04,0.0008810248749871787,0.00754357526448321
2013-09-05,-0.00040280241723934335,0.007543509808057439
2013-09-06,0.0017431838078530298,0.00755504720651808
2013-09-09,0.009264036344892182,0.007670917566434322
2013-09-10,0.0023474962743361603,0.007517752046361593
2013-09-11,0.0022163537114673524,0.0074460868133131705
2013-09-12,-0.0034863455087530324,0.00731664506777037
2013-09-13,-0.000948490006587907,0.0073133177348578896
2013-09-16,-0.0048428564995869105,0.00735705005894747
2013-09-17,0.00466809403814171,0.007201716338329187
2013-09-18,0.016906038525684716,0.007760223759880062
2013-09-19,0.0038295846428888503,0.006906346742843329
2013-09-20,-0.007081602529857779,0.006850975301723375
2013-09-23,-0.0038343932780563056,0.006808421601074595
2013-09-24,0.0021417179415267468,0.005824871943633089
2013-09-25,0.0018858492787802439,0.005708035978164306
2013-09-26,0.0051064458549178555,0.005724720712992488
2013-09-27,-0.0012804265060248528,0.005447784349963771
2013-09-30,-0.005029045475580275,0.005315523447080645
2013-10-01,0.00986327766488108,0.005581843412479692
2013-10-02,-0.00211032993121694,0.0055730815465988666
2013-10-03,-0.004512038302286248,0.005661736497045339
2013-10-04,0.005148159042453711,0.005721556078148222
2013-10-07,-0.009850434183659482,0.006200635278078086
2013-10-08,-0.011993733718201782,0.0067868675571743165
2013-10-09,-0.0011249492089380846,0.006494578463146833
2013-10-10,0.023583315687646395,0.008222385198730829
2013-10-11,0.013521133343334555,0.008652200752080414
2013-10-14,0.003022856629590495,0.008588603074135233
2013-10-15,-0.0029034791183834563,0.008627174613071291
2013-10-16,0.016567198776790304,0.00906282480683573
2013-10-17,0.006739295246680876,0.00909636203824773
2013-10-18,0.008469780490447882,0.008633395444531611
2013-10-21,0.002884043243013843,0.008627665125288567
2013-10-22,0.007284038576454488,0.008430178800189168
2013-10-23,-0.011412909262074037,0.008861823254985855
2013-10-24,0.0044027680059421,0.008870025549319562
2013-10-25,0.006277019237608973,0.0089014041988755
2013-10-28,-0.002645045254240692,0.008960957396280665
2013-10-29,0.005998268442029872,0.008949269329081586
2013-10-30,-0.00499788075625431,0.008947969065022088
2013-10-31,-0.007001609008446652,0.009038484392487537
2013-11-01,-0.0041298349771842074,0.009092958818416397
2013-11-04,0.01217787567960997,0.009221774424938631
2013-11-05,-0.007957710325851958,0.00947775148431134
2013-11-06,-0.005950421768841002,0.009277306033071394
2013-11-07,-0.01653323882576441,0.00965343905601002
2013-11-08,0.016255362094698276,0.010078497783646057
2013-11-11,0.0036026353279873017,0.008963882412330268
2013-11-12,-0.004538243683785785,0.00867953511361917
2013-11-13,0.005858380853607907,0.00872936099756217
2013-11-14,0.01234086093765828,0.008981774728540719
2013-11-15,0.005585236024030105,0.008420433261950497
2013-11-18,-0.008537224633541235,0.008594740568385906
2013-11-19,-0.0010431457932042153,0.008427771342021271
2013-11-20,0.0020567984663505353,0.00841781300623998
2013-11-21,0.011542760980534994,0.008631777123057755
2013-11-22,0.007686672613340097,0.00833009312054763
2013-11-25,-0.001743154167322139,0.008327092794972277
2013-11-26,-0.00013296328103569918,0.008249276494641964
2013-11-27,-0.0014473335200092714,0.008229293580598568
2013-11-29,-0.004275386666578858,0.00821578102423997
2013-12-02,0.00655610318128165,0.00822352434712254
2013-12-03,-0.0009578921467483283,0.008045095947558697
2013-12-04,-0.008901523975597648,0.008257177642989387
2013-12-05,0.0010834402678878096,0.007870708950084493
2013-12-06,0.0014018148224455018,0.0076425833388704964
2013-12-09,-0.001177580232718023,0.007505222817285529
2013-12-10,0.0009259954335255569,0.006389625587064033
2013-12-11,-0.014694151469070401,0.006488394641146099
2013-12-12,0.0024141537267352575,0.006466318430845879
2013-12-13,-0.0008554289560712275,0.006377972239831807
2013-12-16,0.0067992111014959266,0.006417783839482585
2013-12-17,-0.0013099852018897545,0.005871838050974438
2013-12-18,0.010003496750021846,0.006139814262837418
2013-12-19,0.007184271401338742,0.005981830597944498
2013-12-20,0.010716615142944036,0.006310706251828234
2013-12-23,0.006255560669941697,0.006391499656499176
2013-12-24,0.004222484044742518,0.006034454156275696
2013-12-26,0.0036928272246915714,0.005893246812728618
2013-12-27,0.002413211827579989,0.00586191748214155
2013-12-30,-0.003341755792693945,0.005940227138615713
2013-12-31,0.007410805637898352,0.00605043559147172
2014-01-02,-0.012626512814707933,0.006668135704276197
2014-01-03,-0.005495519653214195,0.006705285944390005
2014-01-06,0.002358435359485466,0.006703770198148559
2014-01-07,0.010899314059026674,0.006662698138505345
2014-01-08,0.0005799726971274927,0.006665924646451838
2014-01-09,-0.0003104655384659205,0.006679763644846473
2014-01-10,-0.00004565464515519461,0.006661367197793836
2014-01-13,-0.018468507286869246,0.007929943161681956
2014-01-14,0.012440411305550824,0.007502468532137075
2014-01-15,-0.002321899761238732,0.00755903387449633
2014-01-16,0.004356018011099874,0.0075526141521566155
2014-01-17,-0.0058120720519098485,0.0076540296067785524
2014-01-21,0.011161714171443876,0.007894771248338912
2014-01-22,0.005478622347525368,0.007735242224886381
2014-01-23,-0.0038240870699541665,0.00772994727270207
2014-01-24,-0.017375554068597417,0.00840049952408125
2014-01-27,-0.008754678195967777,0.008483752726155825
2014-01-28,0.012873502139660195,0.00890815692783183
2014-01-29,-0.004366025623410194,0.008905540243164612
2014-01-30,0.0014861583118555566,0.00889288456016342
2014-01-31,-0.0020725089028011726,0.00887850957956769
2014-02-03,-0.02090301753378059,0.009683004693891798
2014-02-04,0.010482927692697578,0.009711932295506702
2014-02-05,-0.009352273992954291,0.009834729609941724
2014-02-06,0.012992603354825888,0.010258655547946173
2014-02-07,0.01148996480473119,0.010290614228185333
2014-02-10,-0.006719201626625838,0.010372605369772246
2014-02-11,0.0156889179321571,0.01095307472056037
2014-02-12,0.0014849838828508756,0.010958104372142076
2014-02-13,0.011724483695881208,0.010412252497173926
2014-02-14,0.008260271722679851,0.010237303040148773
2014-02-18,0.008197503247571477,0.01031130670818815
2014-02-19,-0.003246620141811161,0.010343960893327266
2014-02-20,0.0021525843563828437,0.010221349999189342
2014-02-21,-0.004493628998764825,0.010073360253926062
2014-02-24,0.011194770892425654,0.010267209895534625
2014-02-25,0.0010161277822765546,0.010205567481066607
2014-02-26,-0.00642041780146035,0.009485454192470544
2014-02-27,-0.006554190327930943,0.009378289033209317
2014-02-28,-0.0003908875928245413,0.00907007091027943
2014-03-03,-0.00006162318139210643,0.008984917060052701
2014-03-04,0.013290647130302211,0.00932180113306301
2014-03-05,-0.0006830976144651483,0.009296354468286456
2014-03-06,0.007463880452753748,0.007777601255040663
2014-03-07,-0.000816544700112711,0.007668464357415273
2014-03-10,-0.0010339735887382971,0.007221978014471113
2014-03-11,-0.008181625110022211,0.007291631629834159
2014-03-12,0.003450559386065736,0.007011810110167457
2014-03-13,-0.00530064271020692,0.006933314799205526
2014-03-14,0.008905993659437159,0.006434258796747003
2014-03-17,0.0029315747486626798,0.006438102225539872
2014-03-18,0.006485355307145381,0.006147014948468081
2014-03-19,-0.007992889588743885,0.006289014595165795
2014-03-20,0.0034002990140877495,0.006104591956027866
2014-03-21,-0.0011147069967248947,0.006055901369040198
2014-03-24,-0.005683451123940132,0.006200292980394677
2014-03-25,0.005758029648245094,0.006198041667989211
2014-03-26,-0.0051864800740132845,0.005877283968975874
2014-03-27,0.004295883823463557,0.005941566330022196
2014-03-28,0.008928693366271523,0.0060157781940820285
2014-03-31,0.0013779817445472575,0.0057745861975951355
2014-04-01,0.014473805250093596,0.00639653749985783
2014-04-02,0.0017987797489127377,0.006379814604716623
2014-04-03,0.004156009119847509,0.005896940961394288
2014-04-04,-0.007572360966716475,0.006204504003483561
2014-04-07,-0.017629037134161668,0.007252397387029997
2014-04-08,0.012444077678651064,0.007697143840237624
2014-04-09,0.010836764726412143,0.007969987112261668
2014-04-10,-0.015108548830718762,0.008486239072885591
2014-04-11,-0.0025892729572531553,0.008503416403604821
2014-04-14,0.009426859551153133,0.008579583945767655
2014-04-15,0.011045316835985794,0.008679418676340915
2014-04-16,0.015485149655626316,0.009172054119920215
2014-04-17,0.008536649831721421,0.00922860465572688
2014-04-21,0.006421054691474508,0.008976391438690624
2014-04-22,0.0009469138153178532,0.008984939099078769
2014-04-23,0.0028655743168193534,0.00894286278199806
2014-04-24,0.00263672613425558,0.008733593138385301
2014-04-25,-0.00987812269292552,0.009153090967850106
2014-04-28,0.006647668178151073,0.00901902184150515
2014-04-29,0.007586572716564354,0.009065901606189817
2014-04-30,-0.002501090098340412,0.009056123455798757
2014-05-01,0.000999515684112921,0.00905929484782735
2014-05-02,0.0003421070811329141,0.008683426311149026
2014-05-05,0.004486823909626884,0.008697419164126757
2014-05-06,0.0007796288508225188,0.008692044095614868
2014-05-07,0.010241270652510232,0.008577022321774356
2014-05-08,-0.017836364586054376,0.008600745378596479
2014-05-09,-0.00917270142645508,0.00869285346312264
2014-05-12,0.0073574830379266225,0.008553400558571459
2014-05-13,0.007861806969104176,0.007761553972709006
2014-05-14,0.0015960464389151996,0.007673861199948473
2014-05-15,-0.0066623393065511445,0.007797306845124526
2014-05-16,0.00032166442146858154,0.007553523757861264
2014-05-19,0.0013284299181532723,0.006905164353680701
2014-05-20,-0.0015068196588969435,0.00672188276334148
2014-05-21,0.008822364477824307,0.00683811300305816
2014-05-22,0.005420104843639024,0.006909299534479315
2014-05-23,-0.0009459778213911871,0.006907765012707459
2014-05-27,0.0002144433666792974,0.006896637210305387
2014-05-28,0.006528629898011641,0.006577463399746651
2014-05-29,0.009477889379483559,0.006710291638614222
2014-05-30,0.003599224600800241,0.006593129646352761
2014-06-02,0.0005846334929830721,0.006538834428033923
2014-06-03,0.0007148957874769565,0.006540232158542601
2014-06-04,-0.0008225727269856367,0.006554961471906447
2014-06-05,0.006511662401380546,0.006613261385607374
2014-06-06,0.003654816212475496,0.0066254158975848935
2014-06-09,-0.00002562800112216231,0.006350658111644366
2014-06-10,-0.004512815875789361,0.004920216560501368
2014-06-11,0.0018386801449693374,0.00426348321505433
2014-06-12,0.005417291822648139,0.0041737546905931495
2014-06-13,0.007393445500328365,0.004144841414974494
2014-06-16,0.013587246583233478,0.004795559596573863
2014-06-17,0.0019389005387447644,0.004316660492162801
2014-06-18,0.006489355763293847,0.0043237580955562
2014-06-19,0.016654009395735442,0.00512709203952229
2014-06-20,0.002315591892378066,0.0049896194792157485
2014-06-23,0.004984147686618631,0.00489050777160988
2014-06-24,-0.021894096527517656,0.00738185619139038
2014-06-25,-0.001108701219218633,0.007385969099878739
2014-06-26,0.0019285296661548286,0.0073654330106208135
2014-06-27,-0.0031207446773448048,0.007430209444413406
2014-06-30,0.0007864734614850913,0.007272447856422669
2014-07-01,0.0032037139491270517,0.007269137430555302
2014-07-02,-0.0010384535080584605,0.007293599257422526
2014-07-03,0.0003246168153402257,0.0072974511734216945
2014-07-07,-0.010836352325472925,0.007779753488195188
2014-07-08,-0.003305551823533407,0.007764212496052053
2014-07-09,0.008102133835918726,0.00789018329717312
2014-07-10,-0.007062824632718785,0.00808766608386002
2014-07-11,-0.0033876131104135,0.008054608274804967
2014-07-14,0.0062426200948948,0.008129390403681035
2014-07-15,-0.007007846277611991,0.008257070496680114
2014-07-16,0.011579049547706948,0.008464489104061402
2014-07-17,-0.01523120174748597,0.008632670166753146
2014-07-18,0.009103344467341809,0.008858443469347466
2014-07-21,-0.0028880968388139187,0.008751057519208372
2014-07-22,0.008006566023173381,0.008113442960533868
2014-07-23,0.007023559620620494,0.008263627607348348
2014-07-24,0.0044879095185426975,0.008248010345853362
2014-07-25,-0.007355141842548739,0.006952327549879407
2014-07-28,-0.004868764765843405,0.007024900743010956
2014-07-29,0.00069807333454829,0.0070116863989956365
2014-07-30,-0.006969913130836604,0.007132473560652201
2014-07-31,-0.013769725429062726,0.007665375553677459
2014-08-01,-0.010646470558428373,0.007858471730889717
2014-08-04,0.021474157477839467,0.009292340195664292
2014-08-05,-0.016926367836596387,0.009905807765586173
2014-08-06,0.004246684782150789,0.009751385721748876
2014-08-07,-0.005229135658361149,0.009783128499789025
2014-08-08,0.0161740866623343,0.01027676740641635
2014-08-11,0.005627156133352439,0.010250459566679585
2014-08-12,-0.007388415468113622,0.01034876302542705
2014-08-13,0.003633135711090673,0.010286598811783202
2014-08-14,0.0017055281381425553,0.01018256478548122
2014-08-15,0.009643656811666956,0.010086695638328395
2014-08-18,0.003380275710641654,0.009510220728031635
2014-08-19,0.009057650605899864,0.009508342007714594
2014-08-20,0.0035861761073714368,0.009486689537313396
2014-08-21,-0.00007140471911433466,0.00936475044800073
2014-08-22,-0.0038389897196375727,0.009306954632379297
2014-08-25,0.010505662881515046,0.0095217819466665
2014-08-26,0.0019807943788331625,0.009358121144893103
2014-08-27,0.0017345807220959149,0.00926636505435081
2014-08-28,0.0028802712136077415,0.00927128954765902
2014-08-29,0.006939031211668061,0.009146787776804931
2014-09-02,-0.00825477512766841,0.00876052245698958
2014-09-03,0.004370455682050915,0.008276861251006374
2014-09-04,-0.012669385147596237,0.007830011753162445
