Date,Volatility,True_Volatility
2013-06-14,0.5905096311503502,0.005905096311503501
2013-06-17,0.6140285547288341,0.006140285547288341
2013-06-18,0.6024879004989475,0.006024879004989475
2013-06-19,0.5960378358521146,0.005960378358521146
2013-06-20,0.5852049636473117,0.005852049636473117
2013-06-21,0.6028920764152336,0.006028920764152335
2013-06-24,0.590141305713852,0.005901413057138521
2013-06-25,0.6234500198838242,0.006234500198838242
2013-06-26,0.6250162287533902,0.006250162287533902
2013-06-27,0.612474786685354,0.00612474786685354
2013-06-28,0.68813893650275,0.0068813893650275
2013-07-01,0.675833680859687,0.00675833680859687
2013-07-02,0.6749004929451535,0.006749004929451535
2013-07-03,0.6908185635581382,0.006908185635581382
2013-07-05,0.6947366195243188,0.006947366195243188
2013-07-08,0.7267610671061367,0.007267610671061368
2013-07-09,0.7160258871447209,0.00716025887144721
2013-07-10,0.6992313748986738,0.006992313748986738
2013-07-11,0.816607469422021,0.00816607469422021
2013-07-12,0.8065051560193731,0.008065051560193732
2013-07-15,0.7864901903317352,0.007864901903317352
2013-07-16,0.7759486906054694,0.007759486906054694
2013-07-17,0.7716052538176811,0.0077160525381768106
2013-07-18,0.7532240461785115,0.007532240461785114
2013-07-19,0.7447413382738081,0.007447413382738081
2013-07-22,0.7328974926538863,0.007328974926538862
2013-07-23,0.7183294140194555,0.0071832941401945545
2013-07-24,0.7018819599008399,0.007018819599008399
2013-07-25,0.7092915909101793,0.007092915909101794
2013-07-26,0.7691042190853473,0.007691042190853473
2013-07-29,0.7499928784373628,0.007499928784373628
2013-07-30,0.7337498329921542,0.007337498329921543
2013-07-31,0.7160988414656344,0.007160988414656344
2013-08-01,0.700198110593602,0.00700198110593602
2013-08-02,0.6979352418024096,0.0069793524180240965
2013-08-05,0.7091721731200434,0.007091721731200434
2013-08-06,0.6932401854603735,0.0069324018546037345
2013-08-07,0.6914746615448439,0.006914746615448439
2013-08-08,0.6751733438445512,0.006751733438445512
2013-08-09,0.6701433228440276,0.006701433228440276
2013-08-12,0.7092922142279298,0.0070929221422792975
2013-08-13,0.7173464466561846,0.0071734644665618465
2013-08-14,0.7190450955080955,0.007190450955080955
2013-08-15,0.7019524476352476,0.007019524476352476
2013-08-16,0.6885282039006794,0.006885282039006794
2013-08-19,0.6776171508646107,0.006776171508646107
2013-08-20,0.6960487937335946,0.006960487937335946
2013-08-21,0.7281883341264467,0.007281883341264467
2013-08-22,0.7131473369039656,0.007131473369039656
2013-08-23,0.7050074147825782,0.007050074147825782
2013-08-26,0.6884612361672051,0.006884612361672051
2013-08-27,0.6740384278796543,0.006740384278796543
2013-08-28,0.662259145160316,0.00662259145160316
2013-08-29,0.6513542058833712,0.006513542058833712
2013-08-30,0.636508299988775,0.00636508299988775
2013-09-03,0.6249418161926263,0.006249418161926264
2013-09-04,0.6113496192261759,0.006113496192261759
2013-09-05,0.6013058388991329,0.0060130583889913295
2013-09-06,0.6050630203063371,0.00605063020306337
2013-09-09,0.6065983535717345,0.006065983535717345
2013-09-10,0.5963881527254455,0.005963881527254455
2013-09-11,0.5846839857341259,0.005846839857341259
2013-09-12,0.5729443539916679,0.005729443539916679
2013-09-13,0.5709028027651603,0.005709028027651603
2013-09-16,0.5622985039830771,0.005622985039830771
2013-09-17,0.5693691034796861,0.0056936910347968606
2013-09-18,0.5626370463503276,0.005626370463503276
2013-09-19,0.5523044807443627,0.005523044807443627
2013-09-20,0.5655609193234027,0.005655609193234027
2013-09-23,0.5576459603285951,0.005576459603285951
2013-09-24,0.5493766175595558,0.005493766175595558
2013-09-25,0.5469930596337587,0.0054699305963375865
2013-09-26,0.5442420043113971,0.0054424200431139715
2013-09-27,0.5337666293872091,0.005337666293872091
2013-09-30,0.5253238287786343,0.005253238287786343
2013-10-01,0.5161804675427005,0.005161804675427005
2013-10-02,0.5107845131266513,0.005107845131266513
2013-10-03,0.5521167235123627,0.005521167235123628
2013-10-04,0.5482957597633943,0.0054829575976339424
2013-10-07,0.5417222709701197,0.005417222709701197
2013-10-08,0.5310546230686969,0.005310546230686969
2013-10-09,0.5271356821371362,0.005271356821371362
2013-10-10,0.5219424736377835,0.005219424736377835
2013-10-11,0.5122880634924715,0.005122880634924715
2013-10-14,0.5337063851446496,0.005337063851446496
2013-10-15,0.5266082313757094,0.005266082313757094
2013-10-16,0.5276754049788978,0.0052767540497889774
2013-10-17,0.5181343270310833,0.005181343270310833
2013-10-18,0.5175402889613281,0.0051754028896132806
2013-10-21,0.5091709259298718,0.005091709259298718
2013-10-22,0.5149705922465897,0.005149705922465897
2013-10-23,0.5171696229836464,0.005171696229836464
2013-10-24,0.5234967862292854,0.005234967862292854
2013-10-25,0.5137701039992497,0.005137701039992497
2013-10-28,0.5042866035417994,0.005042866035417994
2013-10-29,0.5310906354812623,0.0053109063548126235
2013-10-30,0.522793831345577,0.00522793831345577
2013-10-31,0.5166943762400653,0.005166943762400653
2013-11-01,0.5119635545574598,0.005119635545574598
2013-11-04,0.5027975325059472,0.005027975325059472
2013-11-05,0.5159047078646489,0.005159047078646489
2013-11-06,0.5076568129138093,0.005076568129138093
2013-11-07,0.6603438114472756,0.0066034381144727565
2013-11-08,0.6511697682922237,0.006511697682922237
2013-11-11,0.6391300886547633,0.006391300886547633
2013-11-12,0.6251821269010248,0.006251821269010248
2013-11-13,0.6151316854095488,0.0061513168540954875
2013-11-14,0.6122353017346419,0.006122353017346419
2013-11-15,0.615074233969021,0.00615074233969021
2013-11-18,0.6021706188620021,0.006021706188620021
2013-11-19,0.594792996538711,0.00594792996538711
2013-11-20,0.5820801276710194,0.005820801276710193
2013-11-21,0.576549914532494,0.005765499145324941
2013-11-22,0.5688886674086925,0.005688886674086925
2013-11-25,0.5639730705533613,0.005639730705533613
2013-11-26,0.5531366657329478,0.005531366657329478
2013-11-27,0.5423270246415676,0.005423270246415676
2013-11-29,0.5320028303527098,0.005320028303527098
2013-12-02,0.5418086801045516,0.005418086801045516
2013-12-03,0.5379921866143288,0.005379921866143288
2013-12-04,0.552418085483051,0.00552418085483051
2013-12-05,0.6426584763503764,0.0064265847635037645
2013-12-06,0.6320826157007071,0.006320826157007071
2013-12-09,0.6721369998821042,0.006721369998821042
2013-12-10,0.6582444557628422,0.0065824445576284215
2013-12-11,0.6431087823037792,0.006431087823037792
2013-12-12,0.629978704961478,0.0062997870496147804
2013-12-13,0.622504778891019,0.00622504778891019
2013-12-16,0.610019296112339,0.00610019296112339
2013-12-17,0.598047765457683,0.00598047765457683
2013-12-18,0.5863469458083292,0.005863469458083292
2013-12-19,0.602162784405885,0.00602162784405885
2013-12-20,0.5938827007689021,0.005938827007689021
2013-12-23,0.5862164089431732,0.0058621640894317316
2013-12-24,0.5757825483882946,0.005757825483882945
2013-12-26,0.5638798194816174,0.005638798194816174
2013-12-27,0.5538640143896761,0.005538640143896762
2013-12-30,0.5427392813093076,0.005427392813093076
2013-12-31,0.5320329266657836,0.005320329266657836
2014-01-02,0.5332843954836564,0.005332843954836563
2014-01-03,0.5281770356634058,0.005281770356634058
2014-01-06,0.5181001908116439,0.005181001908116439
2014-01-07,0.5194030029868032,0.005194030029868032
2014-01-08,0.5161535606200285,0.0051615356062002845
2014-01-09,0.5135927816301236,0.005135927816301236
2014-01-10,0.5047612508037537,0.0050476125080375365
2014-01-13,0.5224428997080258,0.005224428997080258
2014-01-14,0.5295086581011568,0.005295086581011568
2014-01-15,0.5194648334910051,0.005194648334910052
2014-01-16,0.619620970976884,0.0061962097097688395
2014-01-17,0.6139144918896623,0.006139144918896623
2014-01-21,0.6104955370069375,0.006104955370069375
2014-01-22,0.607057295291823,0.006070572952918229
2014-01-23,0.5940808010867229,0.005940808010867229
2014-01-24,0.5820914027820999,0.005820914027820999
2014-01-27,0.571561210510146,0.00571561210510146
2014-01-28,0.5610300412494889,0.005610300412494888
2014-01-29,0.5511036758773395,0.005511036758773395
2014-01-30,0.545396131328722,0.00545396131328722
2014-01-31,0.628445109254738,0.006284451092547379
2014-02-03,0.6219559560363364,0.006219559560363364
2014-02-04,0.6091908795595495,0.006091908795595496
2014-02-05,0.5965594900059384,0.005965594900059384
2014-02-06,0.6290307261351324,0.0062903072613513245
2014-02-07,0.6151514923102394,0.006151514923102393
2014-02-10,0.6298587572347549,0.006298587572347549
2014-02-11,0.6694294187994035,0.006694294187994035
2014-02-12,0.6623349176873992,0.006623349176873992
2014-02-13,0.6471092600767566,0.006471092600767566
2014-02-14,0.6414115330880337,0.006414115330880337
2014-02-18,0.6307821332649118,0.006307821332649118
2014-02-19,0.6167137526168829,0.006167137526168829
2014-02-20,0.603228257187308,0.00603228257187308
2014-02-21,0.5925619201299576,0.005925619201299576
2014-02-24,0.5800548241478569,0.005800548241478569
2014-02-25,0.5717135340764536,0.005717135340764536
2014-02-26,0.5663733315159449,0.0056637333151594495
2014-02-27,0.6146712123275025,0.006146712123275025
2014-02-28,0.6840448230195686,0.006840448230195686
2014-03-03,0.6780672336830429,0.006780672336830429
2014-03-04,0.6635909712834845,0.006635909712834846
2014-03-05,0.6519271811442365,0.006519271811442366
2014-03-06,0.6407977921830295,0.006407977921830295
2014-03-07,0.630953918989432,0.00630953918989432
2014-03-10,0.6357217365887972,0.006357217365887972
2014-03-11,0.6233389476777383,0.006233389476777384
2014-03-12,0.6103738710528244,0.006103738710528244
2014-03-13,0.6140230959120719,0.0061402309591207195
2014-03-14,0.6031282738621431,0.00603128273862143
2014-03-17,0.605194241294025,0.00605194241294025
2014-03-18,0.6005288476718577,0.006005288476718576
2014-03-19,0.6119988517870685,0.0061199885178706845
2014-03-20,0.6217537412709797,0.006217537412709797
2014-03-21,0.6080208084139433,0.006080208084139433
2014-03-24,0.5948867955915931,0.005948867955915931
2014-03-25,0.5876227186414817,0.005876227186414817
2014-03-26,0.5767253041552488,0.005767253041552488
2014-03-27,0.57269619449056,0.0057269619449056
2014-03-28,0.5617162975132277,0.005617162975132277
2014-03-31,0.5525449469370456,0.005525449469370456
2014-04-01,0.5625720793517077,0.005625720793517077
2014-04-02,0.5955006996395835,0.005955006996395835
2014-04-03,0.5827529250538901,0.005827529250538901
2014-04-04,0.5723857745929806,0.0057238577459298055
2014-04-07,0.5605886354908339,0.00560588635490834
2014-04-08,0.5791810568308726,0.005791810568308726
2014-04-09,0.5690224731752176,0.005690224731752176
2014-04-10,0.5586714016482033,0.005586714016482033
2014-04-11,0.5498360456212645,0.005498360456212646
2014-04-14,0.5437498342732149,0.005437498342732149
2014-04-15,0.5338332079031046,0.005338332079031046
2014-04-16,0.533107800833078,0.00533107800833078
2014-04-17,0.5327674635456141,0.005327674635456141
2014-04-21,0.5301647536065046,0.005301647536065046
2014-04-22,0.521952566620423,0.00521952566620423
2014-04-23,0.5164037215442082,0.005164037215442082
2014-04-24,0.5187087257240139,0.00518708725724014
2014-04-25,0.5090256513186064,0.005090256513186064
2014-04-28,0.5001090973800862,0.0050010909738008626
2014-04-29,0.49395808063104957,0.004939580806310496
2014-04-30,0.48679280731551905,0.004867928073155191
2014-05-01,0.47845528987574804,0.00478455289875748
2014-05-02,0.47169819457622614,0.004716981945762261
2014-05-05,0.4640464411703472,0.004640464411703472
2014-05-06,0.4608673982577788,0.004608673982577788
2014-05-07,0.47362410335753324,0.004736241033575332
2014-05-08,0.46641038757026865,0.004664103875702687
2014-05-09,0.6430489834613292,0.006430489834613292
2014-05-12,0.6908565664365287,0.006908565664365287
2014-05-13,0.6781135339021519,0.006781135339021519
2014-05-14,0.6658044537123902,0.006658044537123902
2014-05-15,0.6528654247562462,0.006528654247562462
2014-05-16,0.6411945028744926,0.006411945028744926
2014-05-19,0.6400344997028686,0.006400344997028687
2014-05-20,0.6344278863194039,0.00634427886319404
2014-05-21,0.6247459600669009,0.006247459600669009
2014-05-22,0.6173570406292929,0.006173570406292929
2014-05-23,0.6080680911063421,0.006080680911063421
2014-05-27,0.62549291641561,0.0062549291641561
2014-05-28,0.6239256743223657,0.0062392567432236565
2014-05-29,0.6386822200122082,0.006386822200122082
2014-05-30,0.6254277117990534,0.006254277117990534
2014-06-02,0.616035768638246,0.00616035768638246
2014-06-03,0.6025769061035829,0.006025769061035829
2014-06-04,0.589596617352702,0.00589596617352702
2014-06-05,0.5809295531514452,0.005809295531514452
2014-06-06,0.5692670797377097,0.005692670797377097
2014-06-09,0.557919187845511,0.00557919187845511
2014-06-10,0.5769598054043985,0.005769598054043985
2014-06-11,0.5776690242513304,0.005776690242513304
2014-06-12,0.5709630045518962,0.005709630045518962
2014-06-13,0.5655054816413794,0.005655054816413794
2014-06-16,0.5570241454876202,0.005570241454876203
2014-06-17,0.5834732704733431,0.005834732704733431
2014-06-18,0.5717609652662541,0.0057176096526625406
2014-06-19,0.5601178108846332,0.005601178108846332
2014-06-20,0.594216226110806,0.0059421622611080605
2014-06-23,0.5835671862838763,0.005835671862838763
2014-06-24,0.585951515930545,0.00585951515930545
2014-06-25,0.7462839110401995,0.0074628391104019955
2014-06-26,0.7537545898203531,0.007537545898203531
2014-06-27,0.7402061142967845,0.007402061142967845
2014-06-30,0.7335442510331697,0.007335442510331696
2014-07-01,0.7166696861819349,0.00716669686181935
2014-07-02,0.7025761906827913,0.007025761906827913
2014-07-03,0.6860484583966621,0.006860484583966621
2014-07-07,0.6758873733198509,0.006758873733198509
2014-07-08,0.6820150721867541,0.00682015072186754
2014-07-09,0.66813249197111,0.0066813249197111005
2014-07-10,0.6645302789823153,0.0066453027898231536
2014-07-11,0.6685726834495936,0.006685726834495936
2014-07-14,0.6537103031020616,0.006537103031020616
2014-07-15,0.6396536426465085,0.006396536426465085
2014-07-16,0.6287383730947685,0.006287383730947686
2014-07-17,0.618321640551779,0.0061832164055177895
2014-07-18,0.6901774303802001,0.006901774303802
2014-07-21,0.6739334553398174,0.006739334553398174
2014-07-22,0.6751150808788443,0.006751150808788443
2014-07-23,0.6628494317842091,0.006628494317842091
2014-07-24,0.6653977520961748,0.006653977520961748
2014-07-25,0.6602581230091079,0.006602581230091079
2014-07-28,0.6523475935955712,0.006523475935955711
2014-07-29,0.6470395144447908,0.006470395144447908
2014-07-30,0.6422121739776078,0.0064221217397760775
2014-07-31,0.6427985347633314,0.006427985347633313
2014-08-01,0.6486160138410524,0.006486160138410524
2014-08-04,0.6672265407550249,0.006672265407550249
2014-08-05,0.6912542498632571,0.006912542498632571
2014-08-06,0.6949412630674845,0.006949412630674845
2014-08-07,0.6843788527708095,0.006843788527708094
2014-08-08,0.669656170836319,0.00669656170836319
2014-08-11,0.6598030878102438,0.0065980308781024375
2014-08-12,0.6454366060804276,0.006454366060804276
2014-08-13,0.6412340366281275,0.006412340366281275
2014-08-14,0.6319881947645271,0.006319881947645271
2014-08-15,0.6223861672829082,0.006223861672829082
2014-08-18,0.611889553904793,0.0061188955390479305
2014-08-19,0.5989736632661605,0.005989736632661605
2014-08-20,0.6120195474652989,0.006120195474652989
2014-08-21,0.6091696775473296,0.006091696775473296
2014-08-22,0.5998081689304201,0.005998081689304201
2014-08-25,0.5876188395712931,0.005876188395712931
2014-08-26,0.5877719241907794,0.005877719241907794
2014-08-27,0.5754596352706228,0.005754596352706229
2014-08-28,0.5640446209040191,0.005640446209040191
2014-08-29,0.5536129619827425,0.0055361296198274245
2014-09-02,0.5426473705646959,0.0054264737056469595
2014-09-03,0.533284361564722,0.00533284361564722
2014-09-04,0.5356746973794222,0.005356746973794222
2014-09-05,0.5716924973092956,0.005716924973092956
2014-09-08,0.572596857321704,0.0057259685732170395
2014-09-09,0.5805499459657345,0.005805499459657345
2014-09-10,0.5699401608565913,0.005699401608565913
2014-09-11,0.5613680200782643,0.0056136802007826425
2014-09-12,0.5853418915592805,0.0058534189155928056
2014-09-15,0.6419194576253848,0.006419194576253848
2014-09-16,0.6290898893896875,0.0062908988938968746
2014-09-17,0.6151249176932511,0.0061512491769325104
2014-09-18,0.605409445595706,0.00605409445595706
2014-09-19,0.612551798958345,0.00612551798958345
2014-09-22,0.6005424473123802,0.006005424473123802
